ds,the_magic_carpets_of_aladdin,a_pirates_adventure_treasures_of_the_seven_seas,astro_orbiter,dumbo_the_flying_elephant,date
11/3/2019 15:20,16.50132566,-0.01934224,29.79042057,27.76685773,11/3/2019
11/3/2019 16:20,16.96534002,-0.019514638,29.71077866,26.86782087,11/3/2019
11/3/2019 17:20,18.39295571,-0.025919343,30.19389411,25.8877499,11/3/2019
11/3/2019 18:20,18.36002124,-0.034824894,29.91546101,23.3792525,11/3/2019
11/3/2019 19:20,15.55735973,-0.041626733,28.19840338,18.88867146,11/3/2019
11/3/2019 20:20,10.64610747,-0.044140376,25.0403651,13.30315884,11/3/2019
11/3/2019 21:20,5.356813225,-0.043617096,20.65319049,7.949660029,11/3/2019
11/4/2019 8:20,-3.361998578,-0.055635186,8.44071427,-0.659728208,11/4/2019
11/4/2019 9:20,3.783442902,-0.056909459,17.79628083,7.147998022,11/4/2019
11/4/2019 10:20,13.10055421,-0.059468999,27.68421043,17.3323547,11/4/2019
11/4/2019 11:20,20.92190354,-0.061717365,34.53377833,26.40626342,11/4/2019
11/4/2019 12:20,24.31553942,-0.060954347,36.63055537,31.5582971,11/4/2019
11/4/2019 13:20,23.19688201,-0.055959357,35.00687997,32.44805287,11/4/2019
11/4/2019 14:20,20.19650082,-0.048819777,32.31057654,31.00985045,11/4/2019
11/4/2019 15:20,18.40944742,-0.044023021,30.74341043,29.5618772,11/4/2019
11/4/2019 16:20,18.97206886,-0.045244592,30.75699347,28.9394005,11/4/2019
11/4/2019 17:20,20.47038684,-0.052473055,31.31034552,28.19398755,11/4/2019
11/4/2019 18:20,20.47973243,-0.061972104,31.07899959,25.87614705,11/4/2019
11/4/2019 19:20,17.69078183,-0.069134819,29.38604338,21.53072693,11/4/2019
11/4/2019 20:20,12.76489499,-0.071776844,26.22960334,16.04400153,11/4/2019
11/4/2019 21:20,7.433210007,-0.071152052,21.82231544,10.74266081,11/4/2019
11/5/2019 8:20,-3.098586055,-0.069825177,8.432364691,0.132583148,11/5/2019
11/5/2019 9:20,3.82528763,-0.069200113,17.65256421,7.613170232,11/5/2019
11/5/2019 10:20,12.92436052,-0.069833855,27.41122815,17.46589329,11/5/2019
11/5/2019 11:20,20.53426088,-0.070151663,34.14000251,26.2087215,11/5/2019
11/5/2019 12:20,23.72599385,-0.067474672,36.12668848,31.0352175,11/5/2019
11/5/2019 13:20,22.41779404,-0.06060304,34.40568328,31.60984302,11/5/2019
11/5/2019 14:20,19.24286645,-0.051644051,31.62666973,29.87159196,11/5/2019
11/5/2019 15:20,17.29868478,-0.04510396,29.9930451,28.14307292,11/5/2019
11/5/2019 16:20,17.72377318,-0.044675826,29.95780363,27.26366268,11/5/2019
11/5/2019 17:20,19.1060571,-0.050364308,30.4810785,26.28867138,11/5/2019
11/5/2019 18:20,19.02247312,-0.058447542,30.23923103,23.77193469,11/5/2019
11/5/2019 19:20,16.16498387,-0.064331254,28.55588008,19.26116767,11/5/2019
11/5/2019 20:20,11.19589979,-0.065841811,25.42937807,13.64501429,11/5/2019
11/5/2019 21:20,5.846961247,-0.06424178,21.07227778,8.252005832,11/5/2019
11/6/2019 8:20,-3.339183449,-0.062855307,9.258632784,-0.910042313,11/6/2019
11/6/2019 9:20,3.802006189,-0.063044017,18.66530144,6.873540326,11/6/2019
11/6/2019 10:20,13.12306413,-0.064577175,28.60687769,17.04231571,11/6/2019
11/6/2019 11:20,20.95651302,-0.065864026,35.51230231,26.1095643,11/6/2019
11/6/2019 12:20,24.37021469,-0.064209077,37.66671459,31.2640155,11/6/2019
11/6/2019 13:20,23.27926395,-0.058395478,36.10192982,32.1652194,11/6/2019
11/6/2019 14:20,20.31377091,-0.050513351,33.46516454,30.74724731,11/6/2019
11/6/2019 15:20,18.56820009,-0.045051866,31.95749994,29.32784187,11/6/2019
11/6/2019 16:20,19.178192,-0.045687311,32.02979699,28.7416377,11/6/2019
11/6/2019 17:20,20.72895226,-0.0524081,32.64026898,28.0393922,11/6/2019
11/6/2019 18:20,20.79489776,-0.061476873,32.46359853,25.77064112,11/6/2019
11/6/2019 19:20,18.06570526,-0.068284801,30.82199193,21.47911264,11/6/2019
11/6/2019 20:20,13.20166413,-0.070644833,27.71267679,16.04983323,11/6/2019
11/6/2019 21:20,7.932785871,-0.069807422,23.3473868,10.8081376,11/6/2019
11/7/2019 8:20,-2.173142666,-0.069264584,9.86214129,0.576778941,11/7/2019
11/7/2019 9:20,4.739460017,-0.068843531,19.01023018,8.031904989,11/7/2019
11/7/2019 10:20,13.81596541,-0.069679131,28.68574811,17.84512739,11/7/2019
11/7/2019 11:20,21.39175927,-0.070192102,35.32069633,26.53409342,11/7/2019
11/7/2019 12:20,24.53775599,-0.067699532,37.20337231,31.29226506,11/7/2019
11/7/2019 13:20,23.17225478,-0.060998078,35.36880884,31.78423271,11/7/2019
11/7/2019 14:20,19.92868238,-0.052192098,32.46745997,29.94935325,11/7/2019
11/7/2019 15:20,17.90489092,-0.045785518,30.70362446,28.1108342,11/7/2019
11/7/2019 16:20,18.23993727,-0.045469691,30.53132112,27.10888565,11/7/2019
11/7/2019 17:20,19.52242935,-0.051248183,30.91182172,25.99988044,11/7/2019
11/7/2019 18:20,19.33012954,-0.059398655,30.52272965,23.33893816,11/7/2019
11/7/2019 19:20,16.35596116,-0.065326957,28.68899711,18.67526756,11/7/2019
11/7/2019 20:20,11.26331999,-0.066860151,25.41038766,12.89920155,11/7/2019
11/7/2019 21:20,5.785144435,-0.065262037,20.90092818,7.341138051,11/7/2019
11/8/2019 8:20,-4.788453608,-0.063260419,7.828527791,-3.335657186,11/8/2019
11/8/2019 9:20,2.268104765,-0.063417874,17.19440579,4.397764307,11/8/2019
11/8/2019 10:20,11.51721054,-0.064936963,27.11201973,14.53995886,11/8/2019
11/8/2019 11:20,19.2923832,-0.066229028,34.01088063,23.6057287,11/8/2019
11/8/2019 12:20,22.66233981,-0.06460022,36.17652534,28.78508665,11/8/2019
11/8/2019 13:20,21.54287685,-0.058834825,34.64098656,29.73860655,11/8/2019
11/8/2019 14:20,18.5646424,-0.051023559,32.0515128,28.40110495,11/8/2019
11/8/2019 15:20,16.82246697,-0.045655605,30.60902825,27.09077583,11/8/2019
11/8/2019 16:20,17.45217886,-0.046406662,30.76404685,26.64239882,11/8/2019
11/8/2019 17:20,19.03898915,-0.05326394,31.47424557,26.10656125,11/8/2019
11/8/2019 18:20,19.15713589,-0.062488254,31.4135846,24.03230849,11/8/2019
11/8/2019 19:20,16.49593296,-0.06946834,29.9033668,19.96255664,11/8/2019
11/8/2019 20:20,11.71512521,-0.072014109,26.93974268,14.78120063,11/8/2019
11/8/2019 21:20,6.544002755,-0.07137241,22.73320449,9.812130394,11/8/2019
11/9/2019 8:20,-1.881510441,-0.072190407,11.37861225,3.530338885,11/9/2019
11/9/2019 9:20,5.197334972,-0.071670302,20.70556354,11.35150133,11/9/2019
11/9/2019 10:20,14.43465288,-0.072345266,30.54901744,21.51713546,11/9/2019
11/9/2019 11:20,22.16409189,-0.072631482,37.33920449,30.54148591,11/9/2019
11/9/2019 12:20,25.45490003,-0.069842084,39.36276284,35.61472544,11/9/2019
11/9/2019 13:20,24.22380015,-0.062770439,37.65319504,36.39830457,11/9/2019
11/9/2019 14:20,21.10275082,-0.053518356,34.85957044,34.82862409,11/9/2019
11/9/2019 15:20,19.18826121,-0.046588014,33.18496352,33.2261521,11/9/2019
11/9/2019 16:20,19.61818596,-0.045669877,33.0823423,32.42860647,11/9/2019
11/9/2019 17:20,20.98008552,-0.050767535,33.51211268,31.49014309,11/9/2019
11/9/2019 18:20,20.85084169,-0.058159619,33.15120632,28.96396506,11/9/2019
11/9/2019 19:20,17.92267437,-0.063253919,31.32410508,24.39768715,11/9/2019
11/9/2019 20:20,12.85846129,-0.063880427,28.03030863,18.68038939,11/9/2019
11/9/2019 21:20,7.390814227,-0.061306867,23.48378918,13.14157287,11/9/2019
11/10/2019 8:20,-4.149963405,-0.046064357,8.744528477,0.181192134,11/10/2019
11/10/2019 9:20,2.745016661,-0.045040201,17.87698208,7.522335805,11/10/2019
11/10/2019 10:20,11.82653961,-0.045430184,27.55497486,17.25306834,11/10/2019
11/10/2019 11:20,19.42990196,-0.045657429,34.21002247,25.89165625,11/10/2019
11/10/2019 12:20,22.62563554,-0.043039648,36.12968839,30.63170459,11/10/2019
11/10/2019 13:20,21.33136861,-0.036372346,34.34803307,31.13747001,11/10/2019
11/10/2019 14:20,18.17957721,-0.027756992,31.51431312,29.34750442,11/10/2019
11/10/2019 15:20,16.26689526,-0.021692934,29.83142093,27.58375105,11/10/2019
11/10/2019 16:20,16.73090962,-0.021865332,29.75177901,26.68471418,11/10/2019
11/10/2019 17:20,18.15852531,-0.028270037,30.23489447,25.70464321,11/10/2019
11/10/2019 18:20,18.12559084,-0.037175588,29.95646136,23.19614581,11/10/2019
11/10/2019 19:20,15.32292932,-0.043977427,28.23940373,18.70556478,11/10/2019
11/10/2019 20:20,10.41167707,-0.04649107,25.08136545,13.12005215,11/10/2019
11/10/2019 21:20,5.122382824,-0.04596779,20.69419084,7.766553343,11/10/2019
11/11/2019 8:20,-3.596428978,-0.05798588,8.481714624,-0.842834894,11/11/2019
11/11/2019 9:20,3.549012502,-0.059260153,17.83728118,6.964891336,11/11/2019
11/11/2019 10:20,12.86612381,-0.061819693,27.72521078,17.14924802,11/11/2019
11/11/2019 11:20,20.68747314,-0.064068059,34.57477869,26.22315673,11/11/2019
11/11/2019 12:20,24.08110902,-0.063305041,36.67155572,31.37519041,11/11/2019
11/11/2019 13:20,22.96245161,-0.058310051,35.04788032,32.26494618,11/11/2019
11/11/2019 14:20,19.96207042,-0.051170471,32.35157689,30.82674377,11/11/2019
11/11/2019 15:20,18.17501702,-0.046373716,30.78441079,29.37877051,11/11/2019
11/11/2019 16:20,18.73763846,-0.047595286,30.79799383,28.75629382,11/11/2019
11/11/2019 17:20,20.23595644,-0.054823749,31.35134588,28.01088087,11/11/2019
11/11/2019 18:20,20.24530202,-0.064322798,31.11999995,25.69304036,11/11/2019
11/11/2019 19:20,17.45635143,-0.071485513,29.42704373,21.34762024,11/11/2019
11/11/2019 20:20,12.53046459,-0.074127538,26.2706037,15.86089485,11/11/2019
11/11/2019 21:20,7.198779607,-0.073502746,21.86331579,10.55955412,11/11/2019
11/12/2019 8:20,-3.333016455,-0.072175871,8.473365045,-0.050523538,11/12/2019
11/12/2019 9:20,3.590857229,-0.071550807,17.69356456,7.430063545,11/12/2019
11/12/2019 10:20,12.68993012,-0.072184549,27.45222851,17.2827866,11/12/2019
11/12/2019 11:20,20.29983048,-0.072502357,34.18100286,26.02561481,11/12/2019
11/12/2019 12:20,23.49156345,-0.069825366,36.16768883,30.85211082,11/12/2019
11/12/2019 13:20,22.18336364,-0.062953734,34.44668363,31.42673634,11/12/2019
11/12/2019 14:20,19.00843605,-0.053994746,31.66767009,29.68848527,11/12/2019
11/12/2019 15:20,17.06425438,-0.047454654,30.03404546,27.95996623,11/12/2019
11/12/2019 16:20,17.48934278,-0.047026521,29.99880398,27.08055599,11/12/2019
11/12/2019 17:20,18.8716267,-0.052715002,30.52207885,26.1055647,11/12/2019
11/12/2019 18:20,18.78804272,-0.060798236,30.28023138,23.58882801,11/12/2019
11/12/2019 19:20,15.93055347,-0.066681948,28.59688043,19.07806098,11/12/2019
11/12/2019 20:20,10.96146939,-0.068192505,25.47037842,13.4619076,11/12/2019
11/12/2019 21:20,5.612530846,-0.066592474,21.11327814,8.068899146,11/12/2019
11/13/2019 8:20,-3.573613849,-0.065206001,9.299633139,-1.093149,11/13/2019
11/13/2019 9:20,3.567575789,-0.065394712,18.70630179,6.69043364,11/13/2019
11/13/2019 10:20,12.88863373,-0.066927869,28.64787804,16.85920903,11/13/2019
11/13/2019 11:20,20.72208262,-0.06821472,35.55330266,25.92645762,11/13/2019
11/13/2019 12:20,24.13578429,-0.066559772,37.70771495,31.08090881,11/13/2019
11/13/2019 13:20,23.04483355,-0.060746172,36.14293017,31.98211272,11/13/2019
11/13/2019 14:20,20.07934051,-0.052864045,33.5061649,30.56414062,11/13/2019
11/13/2019 15:20,18.33376969,-0.04740256,31.99850029,29.14473519,11/13/2019
11/13/2019 16:20,18.9437616,-0.048038005,32.07079734,28.55853101,11/13/2019
11/13/2019 17:20,20.49452186,-0.054758795,32.68126933,27.85628551,11/13/2019
11/13/2019 18:20,20.56046736,-0.063827567,32.50459888,25.58753443,11/13/2019
11/13/2019 19:20,17.83127486,-0.070635495,30.86299228,21.29600595,11/13/2019
11/13/2019 20:20,12.96723373,-0.072995527,27.75367715,15.86672654,11/13/2019
11/13/2019 21:20,7.698355471,-0.072158116,23.38838715,10.62503092,11/13/2019
11/14/2019 8:20,-2.407573067,-0.071615278,9.903141644,0.393672255,11/14/2019
11/14/2019 9:20,4.505029617,-0.071194225,19.05123053,7.848798302,11/14/2019
11/14/2019 10:20,13.58153501,-0.072029825,28.72674846,17.66202071,11/14/2019
11/14/2019 11:20,21.15732887,-0.072542796,35.36169668,26.35098673,11/14/2019
11/14/2019 12:20,24.30332559,-0.070050226,37.24437267,31.10915837,11/14/2019
11/14/2019 13:20,22.93782438,-0.063348772,35.40980919,31.60112602,11/14/2019
11/14/2019 14:20,19.69425197,-0.054542792,32.50846032,29.76624656,11/14/2019
11/14/2019 15:20,17.67046052,-0.048136212,30.74462482,27.92772752,11/14/2019
11/14/2019 16:20,18.00550687,-0.047820385,30.57232147,26.92577896,11/14/2019
11/14/2019 17:20,19.28799894,-0.053598877,30.95282208,25.81677375,11/14/2019
11/14/2019 18:20,19.09569914,-0.061749349,30.56373,23.15583147,11/14/2019
11/14/2019 19:20,16.12153076,-0.067677651,28.72999746,18.49216087,11/14/2019
11/14/2019 20:20,11.02888959,-0.069210845,25.45138802,12.71609487,11/14/2019
11/14/2019 21:20,5.550714035,-0.067612731,20.94192854,7.158031365,11/14/2019
11/15/2019 8:20,-5.022884008,-0.065611114,7.869528145,-3.518763873,11/15/2019
11/15/2019 9:20,2.033674365,-0.065768569,17.23540615,4.21465762,11/15/2019
11/15/2019 10:20,11.28278014,-0.067287657,27.15302008,14.35685218,11/15/2019
11/15/2019 11:20,19.0579528,-0.068579722,34.05188098,23.42262201,11/15/2019
11/15/2019 12:20,22.42790941,-0.066950914,36.21752569,28.60197997,11/15/2019
11/15/2019 13:20,21.30844645,-0.061185519,34.68198692,29.55549986,11/15/2019
11/15/2019 14:20,18.330212,-0.053374253,32.09251315,28.21799827,11/15/2019
11/15/2019 15:20,16.58803657,-0.048006299,30.6500286,26.90766915,11/15/2019
11/15/2019 16:20,17.21774846,-0.048757356,30.8050472,26.45929213,11/15/2019
11/15/2019 17:20,18.80455875,-0.055614635,31.51524593,25.92345456,11/15/2019
11/15/2019 18:20,18.92270549,-0.064838948,31.45458495,23.8492018,11/15/2019
11/15/2019 19:20,16.26150256,-0.071819034,29.94436715,19.77944995,11/15/2019
11/15/2019 20:20,11.48069481,-0.074364803,26.98074303,14.59809394,11/15/2019
11/15/2019 21:20,6.309572355,-0.073723104,22.77420484,9.629023708,11/15/2019
11/16/2019 8:20,-2.115940841,-0.074541101,11.4196126,3.347232198,11/16/2019
11/16/2019 9:20,4.962904572,-0.074020996,20.74656389,11.16839465,11/16/2019
11/16/2019 10:20,14.20022248,-0.074695961,30.59001779,21.33402877,11/16/2019
11/16/2019 11:20,21.92966149,-0.074982176,37.38020485,30.35837922,11/16/2019
11/16/2019 12:20,25.22046963,-0.072192778,39.4037632,35.43161876,11/16/2019
11/16/2019 13:20,23.98936975,-0.065121134,37.69419539,36.21519788,11/16/2019
11/16/2019 14:20,20.86832042,-0.055869051,34.9005708,34.6455174,11/16/2019
11/16/2019 15:20,18.95383081,-0.048938708,33.22596387,33.04304542,11/16/2019
11/16/2019 16:20,19.38375556,-0.048020572,33.12334265,32.24549978,11/16/2019
11/16/2019 17:20,20.74565512,-0.05311823,33.55311304,31.3070364,11/16/2019
11/16/2019 18:20,20.61641129,-0.060510313,33.19220667,28.78085837,11/16/2019
11/16/2019 19:20,17.68824397,-0.065604613,31.36510544,24.21458046,11/16/2019
11/16/2019 20:20,12.62403089,-0.066231121,28.07130899,18.49728271,11/16/2019
11/16/2019 21:20,7.156383827,-0.063657561,23.52478953,12.95846619,11/16/2019
11/17/2019 8:20,-4.384393805,-0.048415051,8.785528831,-0.001914553,11/17/2019
11/17/2019 9:20,2.510586261,-0.047390895,17.91798244,7.339229118,11/17/2019
11/17/2019 10:20,11.59210921,-0.047780878,27.59597521,17.06996166,11/17/2019
11/17/2019 11:20,19.19547156,-0.048008123,34.25102282,25.70854956,11/17/2019
11/17/2019 12:20,22.39120514,-0.045390342,36.17068874,30.4485979,11/17/2019
11/17/2019 13:20,21.09693821,-0.03872304,34.38903342,30.95436332,11/17/2019
11/17/2019 14:20,17.94514681,-0.030107686,31.55531347,29.16439774,11/17/2019
11/17/2019 15:20,16.03246486,-0.024043628,29.87242128,27.40064436,11/17/2019
11/17/2019 16:20,16.49647922,-0.024216026,29.79277936,26.5016075,11/17/2019
11/17/2019 17:20,17.92409491,-0.030620732,30.27589482,25.52153653,11/17/2019
11/17/2019 18:20,17.89116044,-0.039526283,29.99746171,23.01303912,11/17/2019
11/17/2019 19:20,15.08849892,-0.046328121,28.28040409,18.52245809,11/17/2019
11/17/2019 20:20,10.17724667,-0.048841764,25.12236581,12.93694546,11/17/2019
11/17/2019 21:20,4.887952424,-0.048318485,20.73519119,7.583446656,11/17/2019
11/18/2019 8:20,-3.830859379,-0.060336575,8.522714978,-1.025941581,11/18/2019
11/18/2019 9:20,3.314582101,-0.061610847,17.87828153,6.781784649,11/18/2019
11/18/2019 10:20,12.63169341,-0.064170387,27.76621114,16.96614133,11/18/2019
11/18/2019 11:20,20.45304274,-0.066418754,34.61577904,26.04005004,11/18/2019
11/18/2019 12:20,23.84667862,-0.065655735,36.71255608,31.19208372,11/18/2019
11/18/2019 13:20,22.72802121,-0.060660745,35.08888067,32.0818395,11/18/2019
11/18/2019 14:20,19.72764002,-0.053521165,32.39257725,30.64363708,11/18/2019
11/18/2019 15:20,17.94058662,-0.04872441,30.82541114,29.19566383,11/18/2019
11/18/2019 16:20,18.50320806,-0.04994598,30.83899418,28.57318713,11/18/2019
11/18/2019 17:20,20.00152604,-0.057174443,31.39234623,27.82777418,11/18/2019
11/18/2019 18:20,20.01087162,-0.066673493,31.1610003,25.50993367,11/18/2019
11/18/2019 19:20,17.22192103,-0.073836207,29.46804409,21.16451356,11/18/2019
11/18/2019 20:20,12.29603419,-0.076478232,26.31160405,15.67778816,11/18/2019
11/18/2019 21:20,6.964349207,-0.075853441,21.90431615,10.37644743,11/18/2019
11/19/2019 8:20,-3.567446856,-0.074526565,8.514365399,-0.233630225,11/19/2019
11/19/2019 9:20,3.356426829,-0.073901501,17.73456492,7.246956859,11/19/2019
11/19/2019 10:20,12.45549972,-0.074535243,27.49322886,17.09967991,11/19/2019
11/19/2019 11:20,20.06540008,-0.074853052,34.22200322,25.84250812,11/19/2019
11/19/2019 12:20,23.25713305,-0.07217606,36.20868918,30.66900413,11/19/2019
11/19/2019 13:20,21.94893324,-0.065304428,34.48768399,31.24362965,11/19/2019
11/19/2019 14:20,18.77400565,-0.05634544,31.70867044,29.50537859,11/19/2019
11/19/2019 15:20,16.82982398,-0.049805348,30.07504581,27.77685954,11/19/2019
11/19/2019 16:20,17.25491238,-0.049377215,30.03980433,26.89744931,11/19/2019
11/19/2019 17:20,18.6371963,-0.055065696,30.56307921,25.92245801,11/19/2019
11/19/2019 18:20,18.55361232,-0.06314893,30.32123174,23.40572132,11/19/2019
11/19/2019 19:20,15.69612307,-0.069032642,28.63788078,18.89495429,11/19/2019
11/19/2019 20:20,10.72703899,-0.0705432,25.51137878,13.27880092,11/19/2019
11/19/2019 21:20,5.378100446,-0.068943168,21.15427849,7.885792459,11/19/2019
11/20/2019 8:20,-3.80804425,-0.067556696,9.340633493,-1.276255686,11/20/2019
11/20/2019 9:20,3.333145389,-0.067745406,18.74730215,6.507326953,11/20/2019
11/20/2019 10:20,12.65420333,-0.069278563,28.6888784,16.67610234,11/20/2019
11/20/2019 11:20,20.48765222,-0.070565414,35.59430302,25.74335093,11/20/2019
11/20/2019 12:20,23.90135389,-0.068910466,37.7487153,30.89780212,11/20/2019
11/20/2019 13:20,22.81040315,-0.063096866,36.18393052,31.79900603,11/20/2019
11/20/2019 14:20,19.84491011,-0.055214739,33.54716525,30.38103394,11/20/2019
11/20/2019 15:20,18.09933929,-0.049753254,32.03950064,28.9616285,11/20/2019
11/20/2019 16:20,18.7093312,-0.050388699,32.1117977,28.37542433,11/20/2019
11/20/2019 17:20,20.26009146,-0.057109489,32.72226969,27.67317883,11/20/2019
11/20/2019 18:20,20.32603695,-0.066178261,32.54559924,25.40442774,11/20/2019
11/20/2019 19:20,17.59684446,-0.07298619,30.90399264,21.11289927,11/20/2019
11/20/2019 20:20,12.73280333,-0.075346222,27.7946775,15.68361986,11/20/2019
11/20/2019 21:20,7.463925071,-0.07450881,23.42938751,10.44192423,11/20/2019
11/21/2019 8:20,-2.642003467,-0.073965972,9.944141999,0.210565568,11/21/2019
11/21/2019 9:20,4.270599217,-0.073544919,19.09223089,7.665691616,11/21/2019
11/21/2019 10:20,13.34710461,-0.074380519,28.76774881,17.47891402,11/21/2019
11/21/2019 11:20,20.92289847,-0.07489349,35.40269704,26.16788005,11/21/2019
11/21/2019 12:20,24.06889519,-0.072400921,37.28537302,30.92605168,11/21/2019
11/21/2019 13:20,22.70339397,-0.065699466,35.45080954,31.41801934,11/21/2019
11/21/2019 14:20,19.45982157,-0.056893486,32.54946067,29.58313987,11/21/2019
11/21/2019 15:20,17.43603012,-0.050486906,30.78562517,27.74462083,11/21/2019
11/21/2019 16:20,17.77107647,-0.050171079,30.61332183,26.74267228,11/21/2019
11/21/2019 17:20,19.05356854,-0.055949571,30.99382243,25.63366707,11/21/2019
11/21/2019 18:20,18.86126874,-0.064100044,30.60473036,22.97272479,11/21/2019
11/21/2019 19:20,15.88710036,-0.070028346,28.77099782,18.30905419,11/21/2019
11/21/2019 20:20,10.79445919,-0.071561539,25.49238837,12.53298818,11/21/2019
11/21/2019 21:20,5.316283635,-0.069963425,20.98292889,6.974924678,11/21/2019
11/22/2019 8:20,-5.257314409,-0.067961808,7.910528499,-3.701870559,11/22/2019
11/22/2019 9:20,1.799243964,-0.068119263,17.2764065,4.031550933,11/22/2019
11/22/2019 10:20,11.04834974,-0.069638351,27.19402044,14.17374549,11/22/2019
11/22/2019 11:20,18.8235224,-0.070930416,34.09288134,23.23951532,11/22/2019
11/22/2019 12:20,22.19347901,-0.069301608,36.25852604,28.41887328,11/22/2019
11/22/2019 13:20,21.07401605,-0.063536213,34.72298727,29.37239317,11/22/2019
11/22/2019 14:20,18.0957816,-0.055724947,32.1335135,28.03489158,11/22/2019
11/22/2019 15:20,16.35360617,-0.050356993,30.69102896,26.72456246,11/22/2019
11/22/2019 16:20,16.98331806,-0.05110805,30.84604755,26.27618545,11/22/2019
11/22/2019 17:20,18.57012835,-0.057965329,31.55624628,25.74034787,11/22/2019
11/22/2019 18:20,18.68827509,-0.067189643,31.49558531,23.66609512,11/22/2019
11/22/2019 19:20,16.02707216,-0.074169728,29.9853675,19.59634326,11/22/2019
11/22/2019 20:20,11.24626441,-0.076715498,27.02174339,14.41498725,11/22/2019
11/22/2019 21:20,6.075141955,-0.076073798,22.81520519,9.445917021,11/22/2019
11/23/2019 8:20,-2.350371241,-0.076891796,11.46061296,3.164125512,11/23/2019
11/23/2019 9:20,4.728474172,-0.07637169,20.78756425,10.98528796,11/23/2019
11/23/2019 10:20,13.96579208,-0.077046655,30.63101814,21.15092209,11/23/2019
11/23/2019 11:20,21.69523109,-0.07733287,37.4212052,30.17527253,11/23/2019
11/23/2019 12:20,24.98603923,-0.074543472,39.44476355,35.24851207,11/23/2019
11/23/2019 13:20,23.75493935,-0.067471828,37.73519575,36.03209119,11/23/2019
11/23/2019 14:20,20.63389002,-0.058219745,34.94157115,34.46241071,11/23/2019
11/23/2019 15:20,18.71940041,-0.051289402,33.26696423,32.85993873,11/23/2019
11/23/2019 16:20,19.14932516,-0.050371266,33.164343,32.0623931,11/23/2019
11/23/2019 17:20,20.51122472,-0.055468924,33.59411339,31.12392971,11/23/2019
11/23/2019 18:20,20.38198089,-0.062861007,33.23320702,28.59775168,11/23/2019
11/23/2019 19:20,17.45381357,-0.067955307,31.40610579,24.03147378,11/23/2019
11/23/2019 20:20,12.38960049,-0.068581815,28.11230934,18.31417602,11/23/2019
11/23/2019 21:20,6.921953427,-0.066008255,23.56578989,12.7753595,11/23/2019
11/24/2019 8:20,-4.618824206,-0.050765745,8.826529185,-0.185021239,11/24/2019
11/24/2019 9:20,2.276155861,-0.049741589,17.95898279,7.156122431,11/24/2019
11/24/2019 10:20,11.35767881,-0.050131573,27.63697557,16.88685497,11/24/2019
11/24/2019 11:20,18.96104116,-0.050358818,34.29202318,25.52544288,11/24/2019
11/24/2019 12:20,22.15677474,-0.047741036,36.2116891,30.26549121,11/24/2019
11/24/2019 13:20,20.86250781,-0.041073734,34.43003378,30.77125664,11/24/2019
11/24/2019 14:20,17.71071641,-0.03245838,31.59631382,28.98129105,11/24/2019
11/24/2019 15:20,15.79803446,-0.026394322,29.91342164,27.21753767,11/24/2019
11/24/2019 16:20,16.26204882,-0.02656672,29.83377972,26.31850081,11/24/2019
11/24/2019 17:20,17.68966451,-0.032971426,30.31689517,25.33842984,11/24/2019
11/24/2019 18:20,17.65673004,-0.041876977,30.03846207,22.82993244,11/24/2019
11/24/2019 19:20,14.85406852,-0.048678815,28.32140444,18.3393514,11/24/2019
11/24/2019 20:20,9.942816268,-0.051192458,25.16336616,12.75383878,11/24/2019
11/24/2019 21:20,4.653522024,-0.050669179,20.77619155,7.40033997,11/24/2019
11/25/2019 8:20,-4.065289779,-0.062687269,8.563715333,-1.209048267,11/25/2019
11/25/2019 9:20,3.080151701,-0.063961541,17.91928189,6.598677963,11/25/2019
11/25/2019 10:20,12.39726301,-0.066521081,27.80721149,16.78303464,11/25/2019
11/25/2019 11:20,20.21861233,-0.068769448,34.6567794,25.85694336,11/25/2019
11/25/2019 12:20,23.61224822,-0.068006429,36.75355643,31.00897704,11/25/2019
11/25/2019 13:20,22.49359081,-0.063011439,35.12988103,31.89873281,11/25/2019
11/25/2019 14:20,19.49320961,-0.055871859,32.4335776,30.46053039,11/25/2019
11/25/2019 15:20,17.70615622,-0.051075104,30.8664115,29.01255714,11/25/2019
11/25/2019 16:20,18.26877766,-0.052296674,30.87999454,28.39008044,11/25/2019
11/25/2019 17:20,19.76709564,-0.059525137,31.43334658,27.64466749,11/25/2019
11/25/2019 18:20,19.77644122,-0.069024187,31.20200066,25.32682699,11/25/2019
11/25/2019 19:20,16.98749063,-0.076186902,29.50904444,20.98140687,11/25/2019
11/25/2019 20:20,12.06160379,-0.078828926,26.35260441,15.49468147,11/25/2019
11/25/2019 21:20,6.729918807,-0.078204135,21.9453165,10.19334075,11/25/2019
11/26/2019 8:20,-3.801877256,-0.076877259,8.555365753,-0.416736911,11/26/2019
11/26/2019 9:20,3.121996429,-0.076252195,17.77556527,7.063850172,11/26/2019
11/26/2019 10:20,12.22106932,-0.076885937,27.53422922,16.91657323,11/26/2019
11/26/2019 11:20,19.83096968,-0.077203746,34.26300357,25.65940144,11/26/2019
11/26/2019 12:20,23.02270265,-0.074526754,36.24968954,30.48589744,11/26/2019
11/26/2019 13:20,21.71450284,-0.067655122,34.52868434,31.06052297,11/26/2019
11/26/2019 14:20,18.53957525,-0.058696134,31.7496708,29.3222719,11/26/2019
11/26/2019 15:20,16.59539358,-0.052156043,30.11604616,27.59375286,11/26/2019
