Time,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney World Railroad - Frontierland,Walt Disney's Enchanted Tiki Room,Sorcerers of the Magic Kingdom,The Barnstormer,Walt Disney World Railroad - Fantasyland,Casey Jr. Splash 'N' Soak Station,Cinderella Castle,Under the Sea - Journey of The Little Mermaid,Enchanted Tales with Belle,Seven Dwarfs Mine Train ,A Pirate's Adventure - Treasures of the Seven Seas,Allergy-Friendly Trick-Or-Treat Experience – Mickey's Not-So-Scary Halloween Party,Treat Locations for Mickey's Not-So-Scary Halloween Party,Pirate and Princess Adventures at Walt Disney World,Holiday Treats Locations - Mickey's Very Merry Christmas Party,Pirates at Walt Disney World Resort,Pirates at Walt Disney World,Horses - Disney Animals,Play Disney Parks,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,Frontierland Shootin' Arcade,"""it's a small world""",Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Main Street Vehicles,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Swiss Family Treehouse,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tom Sawyer Island,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,"Walt Disney World Railroad - Main Street, U.S.A.",Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents
1/7/2019 11:00,0,20,0,0,0,20,0,0,0,15,45,80,0,0,0,0,0,0,0,0,0,30,45,60,5,15,0,25,50,0,10,0,10,0,35,70,50,0,45,25,35,0,0,0,0,0,0,0
1/7/2019 11:10,0,20,0,0,0,25,0,0,0,20,40,80,0,0,0,0,0,0,0,0,0,30,45,70,5,15,0,30,50,0,10,0,10,0,40,80,50,0,45,25,50,0,0,0,0,0,0,0
1/7/2019 11:20,0,15,0,0,0,25,0,0,0,20,50,90,0,0,0,0,0,0,0,0,0,40,65,75,5,15,0,30,80,0,15,0,10,0,40,75,70,0,40,25,40,0,0,0,0,0,0,0
1/7/2019 11:30,0,15,0,0,0,30,0,0,0,5,25,80,0,0,0,0,0,0,0,0,0,40,65,70,5,30,0,30,75,0,15,0,10,0,40,70,65,0,40,30,35,0,0,0,0,0,0,0
1/7/2019 11:40,0,20,0,0,0,35,0,0,0,25,50,85,0,0,0,0,0,0,0,0,0,35,60,90,5,30,0,30,65,0,20,0,10,0,30,75,60,0,40,35,45,0,0,0,0,0,0,0
1/7/2019 11:50,0,20,0,0,0,40,0,0,0,25,45,95,0,0,0,0,0,0,0,0,0,35,50,100,5,30,0,30,60,0,20,0,10,0,30,75,60,0,40,35,45,0,0,0,0,0,0,0
1/7/2019 12:00,0,20,0,0,0,50,0,0,0,25,40,95,0,0,0,0,0,0,0,0,0,30,50,100,10,30,0,30,60,0,20,0,10,0,25,70,60,0,40,35,45,0,0,0,0,0,0,0
1/7/2019 12:10,0,20,0,0,0,55,0,0,0,30,25,130,0,0,0,0,0,0,0,0,0,40,35,90,10,40,0,25,55,0,15,0,10,0,40,70,50,0,45,35,35,0,0,0,0,0,0,0
1/7/2019 12:20,0,20,0,0,0,55,0,0,0,30,25,140,0,0,0,0,0,0,0,0,0,45,40,55,10,40,0,25,50,0,15,0,10,0,40,75,45,0,50,45,40,0,0,0,0,0,0,0
1/7/2019 12:30,0,20,0,0,0,50,0,0,0,35,25,120,0,0,0,0,0,0,0,0,0,40,45,50,10,45,0,30,45,0,15,0,10,0,30,75,45,0,50,45,45,0,0,0,0,0,0,0
1/7/2019 12:40,0,20,0,0,0,55,0,0,0,0,25,120,0,0,0,0,0,0,0,0,0,55,45,45,10,45,0,30,50,0,15,0,10,0,40,75,45,0,45,40,40,0,0,0,0,0,0,0
1/7/2019 12:50,0,20,0,0,0,40,0,0,0,0,35,120,0,0,0,0,0,0,0,0,0,70,50,35,10,35,0,40,50,0,10,0,15,0,40,85,45,0,45,35,40,0,0,0,0,0,0,0
1/7/2019 13:00,0,20,0,0,0,35,0,0,0,0,30,120,0,0,0,0,0,0,0,0,0,70,50,35,10,25,0,40,55,0,15,0,10,0,40,85,50,0,50,30,45,0,0,0,0,0,0,0
1/7/2019 13:10,0,20,0,0,0,35,0,0,0,35,25,85,0,0,0,0,0,0,0,0,0,55,40,40,10,25,0,40,60,0,15,0,10,0,30,85,40,0,55,30,45,0,0,0,0,0,0,0
1/7/2019 13:20,0,20,0,0,0,25,0,0,0,25,35,105,0,0,0,0,0,0,0,0,0,50,40,55,10,25,0,35,65,0,15,0,15,0,40,70,60,0,60,15,45,0,0,0,0,0,0,0
1/7/2019 13:30,0,20,0,0,0,25,0,0,0,25,35,95,0,0,0,0,0,0,0,0,0,40,40,55,10,30,0,35,65,0,15,0,20,0,35,60,60,0,50,0,35,0,0,0,0,0,0,0
1/7/2019 13:40,0,20,0,0,0,20,0,0,0,30,35,105,0,0,0,0,0,0,0,0,0,50,40,55,10,30,0,25,60,0,15,0,15,0,35,70,65,0,45,35,50,0,0,0,0,0,0,0
1/7/2019 13:50,0,20,0,0,0,25,0,0,0,30,35,105,0,0,0,0,0,0,0,0,0,50,60,50,10,30,0,25,60,0,15,0,15,0,30,70,65,0,45,35,45,0,0,0,0,0,0,0
1/7/2019 14:00,0,20,0,0,0,30,0,0,0,25,25,85,0,0,0,0,0,0,0,0,0,45,45,40,10,25,0,35,55,0,15,0,10,0,30,70,60,0,55,25,45,0,0,0,0,0,0,0
1/7/2019 14:10,0,20,0,0,0,35,0,0,0,45,25,90,0,0,0,0,0,0,0,0,0,25,45,35,10,25,0,40,55,0,15,0,10,0,50,75,60,0,55,20,45,0,0,0,0,0,0,0
1/7/2019 14:20,0,25,0,0,0,35,0,0,0,30,30,95,0,0,0,0,0,0,0,0,0,15,35,40,10,30,0,45,50,0,15,0,10,0,45,75,55,0,45,20,45,0,0,0,0,0,0,0
1/7/2019 14:30,0,25,0,0,0,40,0,0,0,30,25,105,0,0,0,0,0,0,0,0,0,30,50,45,10,35,0,45,45,0,10,0,10,0,45,70,40,0,45,20,45,0,0,0,0,0,0,0
1/7/2019 14:40,0,20,0,0,0,45,0,0,0,35,20,115,0,0,0,0,0,0,0,0,0,20,40,60,10,25,0,45,50,0,10,0,10,0,45,0,50,0,50,20,45,0,0,0,0,0,0,0
1/7/2019 14:50,0,20,0,0,0,45,0,0,0,40,30,125,0,0,0,0,0,0,0,0,0,20,40,45,10,25,0,45,60,0,10,0,10,0,30,0,50,0,50,20,45,0,0,0,0,0,0,0
1/7/2019 15:00,0,20,0,0,0,45,0,0,0,40,20,125,0,0,0,0,0,0,0,0,0,25,30,45,10,25,0,30,60,0,10,0,10,0,20,0,45,0,50,15,45,0,0,0,0,0,0,0
1/7/2019 15:10,0,20,0,0,0,40,0,0,0,40,15,140,0,0,0,0,0,0,0,0,0,30,40,30,10,25,0,20,55,0,10,0,10,0,20,0,45,0,40,20,30,0,0,0,0,0,0,0
1/7/2019 15:20,0,20,0,0,0,35,0,0,0,40,10,125,0,0,0,0,0,0,0,0,0,35,45,40,10,15,0,15,50,0,15,0,10,0,15,0,55,0,40,25,40,0,0,0,0,0,0,0
1/7/2019 15:30,0,20,0,0,0,20,0,0,0,30,15,125,0,0,0,0,0,0,0,0,0,35,45,40,10,10,0,15,50,0,10,0,5,0,30,70,55,0,40,25,30,0,0,0,0,0,0,0
1/7/2019 15:40,0,20,0,0,0,15,0,0,0,20,20,115,0,0,0,0,0,0,0,0,0,25,50,30,10,30,0,20,45,0,10,0,15,0,55,70,60,0,50,20,45,0,0,0,0,0,0,0
1/7/2019 15:50,0,20,0,0,0,15,0,0,0,30,20,115,0,0,0,0,0,0,0,0,0,30,55,35,10,40,0,20,45,0,10,0,15,0,50,80,70,0,40,20,45,0,0,0,0,0,0,0
1/7/2019 16:00,0,20,0,0,0,40,0,0,0,35,30,115,0,0,0,0,0,0,0,0,0,30,45,45,10,40,0,35,50,0,10,0,15,0,45,90,55,0,45,20,40,0,0,0,0,0,0,0
1/7/2019 16:10,0,30,0,0,0,35,0,0,0,35,35,130,0,0,0,0,0,0,0,0,0,30,40,30,10,40,0,35,45,0,10,0,20,0,45,75,60,0,40,20,40,0,0,0,0,0,0,0
1/7/2019 16:20,0,30,0,0,0,35,0,0,0,35,45,150,0,0,0,0,0,0,0,0,0,35,30,30,10,40,0,35,50,0,20,0,25,0,45,70,50,0,35,30,40,0,0,0,0,0,0,0
1/7/2019 16:30,0,35,0,0,0,35,0,0,0,35,45,150,0,0,0,0,0,0,0,0,0,25,35,30,10,10,0,35,45,0,15,0,15,0,25,80,40,0,45,30,50,0,0,0,0,0,0,0
1/7/2019 16:40,0,35,0,0,0,45,0,0,0,35,40,150,0,0,0,0,0,0,0,0,0,25,35,35,10,20,0,20,40,0,15,0,15,0,25,65,40,0,40,30,40,0,0,0,0,0,0,0
1/7/2019 16:50,0,30,0,0,0,40,0,0,0,35,40,110,0,0,0,0,0,0,0,0,0,25,45,40,10,15,0,25,40,0,15,0,10,0,35,60,50,0,35,25,40,0,0,0,0,0,0,0
1/7/2019 17:00,0,20,0,0,0,30,0,0,0,40,40,105,0,0,0,0,0,0,0,0,0,25,80,40,10,15,0,25,40,0,10,0,10,0,40,65,50,0,35,25,40,0,0,0,0,0,0,0
1/7/2019 17:10,0,20,0,0,0,20,0,0,0,40,40,105,0,0,0,0,0,0,0,0,0,25,80,40,10,15,0,25,55,0,15,0,10,0,35,75,50,0,35,20,40,0,0,0,0,0,0,0
1/7/2019 17:20,0,20,0,0,0,20,0,0,0,50,25,115,0,0,0,0,0,0,0,0,0,25,80,40,10,15,0,25,55,0,15,0,10,0,15,80,50,0,50,20,40,0,0,0,0,0,0,0
1/7/2019 17:30,0,20,0,0,0,25,0,0,0,45,25,115,0,0,0,0,0,0,0,0,0,25,70,40,10,15,0,30,55,0,15,0,10,0,20,80,50,0,50,25,40,0,0,0,0,0,0,0
1/7/2019 17:40,0,20,0,0,0,25,0,0,0,40,25,95,0,0,0,0,0,0,0,0,0,25,40,40,10,15,0,25,55,0,10,0,10,0,20,85,40,0,40,20,35,0,0,0,0,0,0,0
1/7/2019 17:50,0,25,0,0,0,25,0,0,0,35,20,85,0,0,0,0,0,0,0,0,0,35,30,35,10,15,0,25,60,0,15,0,15,0,0,85,35,0,25,30,35,0,0,0,0,0,0,0
1/7/2019 18:00,0,25,0,0,0,30,0,0,0,15,20,95,0,0,0,0,0,0,0,0,0,35,20,40,10,15,0,30,65,0,10,0,10,0,0,85,25,0,25,30,35,0,0,0,0,0,0,0
1/7/2019 18:10,0,20,0,0,0,30,0,0,0,15,15,105,0,0,0,0,0,0,0,0,0,30,30,45,10,15,0,35,65,0,20,0,10,0,0,95,30,0,30,30,35,0,0,0,0,0,0,0
1/7/2019 18:20,0,20,0,0,0,35,0,0,0,10,10,90,0,0,0,0,0,0,0,0,0,35,40,55,5,25,0,35,55,0,15,0,10,0,25,105,0,0,35,35,35,0,0,0,0,0,0,0
1/7/2019 18:30,0,15,0,0,0,35,0,0,0,10,15,95,0,0,0,0,0,0,0,0,0,25,55,55,5,15,0,15,35,0,10,0,15,0,25,105,0,0,40,20,40,0,0,0,0,0,0,0
1/7/2019 18:40,0,15,0,0,0,45,0,0,0,10,15,90,0,0,0,0,0,0,0,0,0,30,55,45,5,10,0,15,30,0,10,0,10,0,30,90,0,0,35,20,30,0,0,0,0,0,0,0
1/7/2019 18:50,0,20,0,0,0,40,0,0,0,10,15,85,0,0,0,0,0,0,0,0,0,30,50,30,5,10,0,20,45,0,15,0,10,0,25,80,0,0,30,20,30,0,0,0,0,0,0,0
1/7/2019 19:00,0,0,0,0,0,40,0,0,0,15,0,75,0,0,0,0,0,0,0,0,0,25,45,20,5,10,0,20,55,0,10,0,10,0,20,85,0,0,30,20,25,0,0,0,0,0,0,0
1/7/2019 19:10,0,0,0,0,0,35,0,0,0,20,0,55,0,0,0,0,0,0,0,0,0,25,15,40,5,10,0,20,30,0,10,0,10,0,20,60,0,0,30,20,30,0,0,0,0,0,0,0
1/7/2019 19:20,0,0,0,0,0,10,0,0,0,15,0,60,0,0,0,0,0,0,0,0,0,40,10,40,5,10,0,15,25,0,5,0,10,0,20,35,0,0,20,20,25,0,0,0,0,0,0,0
1/7/2019 19:30,0,0,0,0,0,10,0,0,0,10,0,45,0,0,0,0,0,0,0,0,0,40,10,25,5,10,0,15,20,0,5,0,10,0,20,35,0,0,20,15,15,0,0,0,0,0,0,0
1/7/2019 19:40,0,0,0,0,0,10,0,0,0,5,0,45,0,0,0,0,0,0,0,0,0,20,5,15,5,10,0,10,10,0,5,0,15,0,20,25,0,0,20,15,20,0,0,0,0,0,0,0
1/7/2019 19:50,0,0,0,0,0,5,0,0,0,5,0,55,0,0,0,0,0,0,0,0,0,35,5,10,0,10,0,10,5,0,5,0,15,0,15,15,0,0,10,15,10,0,0,0,0,0,0,0
1/7/2019 20:00,0,0,0,0,0,5,0,0,0,5,0,70,0,0,0,0,0,0,0,0,0,50,10,10,0,10,0,10,5,0,5,0,10,0,15,10,0,0,10,15,10,0,0,0,0,0,0,0
1/7/2019 20:10,0,0,0,0,0,5,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,5,5,5,0,5,0,10,5,0,0,0,15,0,5,5,0,0,10,0,5,0,0,0,0,0,0,0
1/7/2019 20:20,0,0,0,0,0,5,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,20,5,5,0,5,0,10,5,0,0,0,15,0,5,5,0,0,10,0,5,0,0,0,0,0,0,0
1/7/2019 20:30,0,0,0,0,0,5,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,20,5,5,0,5,0,10,5,0,0,0,10,0,5,5,0,0,10,0,5,0,0,0,0,0,0,0
1/7/2019 20:40,0,0,0,0,0,5,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,10,5,5,0,5,0,10,5,0,0,0,10,0,5,5,0,0,10,0,5,0,0,0,0,0,0,0
1/7/2019 20:50,0,0,0,0,0,5,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,10,5,5,0,5,0,10,5,0,0,0,10,0,5,5,0,0,10,15,5,0,0,0,0,0,0,0
1/7/2019 21:00,0,0,0,0,0,5,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,15,5,5,0,10,0,10,5,0,0,0,10,0,5,5,0,0,10,15,5,0,0,0,0,0,0,0
1/7/2019 21:10,0,0,0,0,0,5,0,0,0,5,0,30,0,0,0,0,0,0,0,0,0,5,5,5,0,10,0,10,5,0,0,0,10,0,5,10,0,0,15,15,5,0,0,0,0,0,0,0
1/7/2019 21:20,0,0,0,0,0,5,0,0,0,5,0,25,0,0,0,0,0,0,0,0,0,10,5,5,0,10,0,10,5,0,0,0,10,0,5,5,0,0,15,15,5,0,0,0,0,0,0,0
1/7/2019 21:30,0,0,0,0,0,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,15,5,5,0,10,0,10,5,0,0,0,5,0,5,5,0,0,15,15,5,0,0,0,0,0,0,0
1/7/2019 21:40,0,0,0,0,0,5,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,15,5,5,0,10,0,10,5,0,0,0,15,0,5,5,0,0,15,10,5,0,0,0,0,0,0,0
1/7/2019 21:50,0,0,0,0,0,5,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,15,5,5,0,5,0,10,5,0,0,0,10,0,5,5,0,0,15,10,5,0,0,0,0,0,0,0
1/7/2019 22:00,0,0,0,0,0,5,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,10,5,5,0,10,0,10,5,0,0,0,5,0,5,5,5,0,15,10,5,0,0,0,0,0,0,0
1/7/2019 22:10,0,0,0,0,0,5,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,10,5,5,0,10,0,10,5,0,0,0,10,0,5,10,5,0,5,10,5,0,0,0,0,0,0,0
1/7/2019 22:20,0,0,0,0,0,5,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,10,5,5,0,5,0,5,5,0,0,0,10,0,5,10,5,0,5,10,5,0,0,0,0,0,0,0
1/7/2019 22:30,0,0,0,0,0,5,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,20,5,5,0,5,0,10,5,0,0,0,10,0,5,10,5,0,5,10,5,0,0,0,0,0,0,0
1/7/2019 22:40,0,0,0,0,0,5,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,15,5,5,0,5,0,10,5,0,0,0,10,0,5,10,5,0,5,5,5,0,0,0,0,0,0,0
1/7/2019 22:50,0,0,0,0,0,5,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,5,5,5,0,10,0,10,5,0,0,0,10,0,5,10,5,0,5,5,5,0,0,0,0,0,0,0
1/7/2019 23:00,0,0,0,0,0,5,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,20,5,5,0,10,0,10,5,0,0,0,5,0,5,10,5,0,5,5,5,0,0,0,0,0,0,0
1/7/2019 23:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2019 23:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2019 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2019 23:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2019 23:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 0:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 0:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 0:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 1:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 1:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 1:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 1:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 2:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 2:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 2:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 2:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 3:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 3:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 3:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 3:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 4:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 4:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 4:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 4:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 5:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 5:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 5:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 5:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 5:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 6:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 6:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 6:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 6:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 6:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 7:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019 7:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
