Time,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney World Railroad - Frontierland,Walt Disney's Enchanted Tiki Room,Sorcerers of the Magic Kingdom,The Barnstormer,Walt Disney World Railroad - Fantasyland,Casey Jr. Splash 'N' Soak Station,Cinderella Castle,Under the Sea - Journey of The Little Mermaid,Enchanted Tales with Belle,Seven Dwarfs Mine Train ,A Pirate's Adventure - Treasures of the Seven Seas,Allergy-Friendly Trick-Or-Treat Experience – Mickey's Not-So-Scary Halloween Party,Treat Locations for Mickey's Not-So-Scary Halloween Party,Pirate and Princess Adventures at Walt Disney World,Holiday Treats Locations - Mickey's Very Merry Christmas Party,Pirates at Walt Disney World Resort,Pirates at Walt Disney World,Horses - Disney Animals,Play Disney Parks,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,Frontierland Shootin' Arcade,"""it's a small world""",Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Main Street Vehicles,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Swiss Family Treehouse,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tom Sawyer Island,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,"Walt Disney World Railroad - Main Street, U.S.A.",Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents
3/9/2019 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2019 23:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2019 23:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2019 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2019 23:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2019 23:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 0:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 0:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 0:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 1:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 1:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 1:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 1:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 2:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 2:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 2:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 2:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 3:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 3:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 3:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 3:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 4:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 4:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 4:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 4:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 6:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 6:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 6:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 6:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 6:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 7:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 7:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 7:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 7:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2019 7:50,0,0,0,0,0,0,0,0,0,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0
3/10/2019 8:00,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0
3/10/2019 8:10,0,0,0,0,0,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
3/10/2019 8:20,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
3/10/2019 8:30,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
3/10/2019 8:40,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
3/10/2019 8:50,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0
3/10/2019 9:00,0,0,0,0,0,5,0,0,0,5,15,25,0,0,0,0,0,0,0,0,0,0,10,10,5,5,0,10,10,0,5,0,5,15,5,10,5,0,10,5,5,0,0,0,0,0,0,0
3/10/2019 9:10,0,0,0,0,0,5,0,0,0,5,15,85,0,0,0,0,0,0,0,0,0,10,15,15,5,10,0,10,25,0,0,0,5,45,5,20,0,0,15,10,25,0,0,0,0,0,0,0
3/10/2019 9:20,0,0,0,0,0,5,0,0,0,5,15,90,0,0,0,0,0,0,0,0,0,25,25,15,5,30,0,10,25,0,0,0,10,50,5,25,5,0,15,10,35,0,0,0,0,0,0,0
3/10/2019 9:30,0,0,0,0,0,5,0,0,0,5,15,95,0,0,0,0,0,0,0,0,0,30,35,10,5,25,0,10,35,0,5,0,10,45,10,50,5,0,15,15,30,0,0,5,0,0,0,0
3/10/2019 9:40,0,0,0,0,0,5,0,0,0,10,20,105,0,0,0,0,0,0,0,0,0,30,30,10,5,25,0,10,30,0,5,0,10,45,10,50,10,0,20,10,25,0,0,5,0,0,0,0
3/10/2019 9:50,0,0,0,0,0,5,0,0,0,10,20,120,0,0,0,0,0,0,0,0,0,30,45,40,5,25,0,15,35,0,5,0,15,50,10,65,20,0,20,15,30,0,0,5,0,0,0,0
3/10/2019 10:00,0,5,0,0,0,5,0,0,0,10,20,120,0,0,0,0,0,0,0,0,0,30,60,30,5,35,0,15,35,0,5,0,10,55,10,75,25,0,20,15,35,0,0,5,0,0,0,0
3/10/2019 10:10,0,5,0,0,0,15,0,0,0,10,20,105,0,0,0,0,0,0,0,0,0,25,55,40,5,40,0,15,45,0,10,0,10,70,10,75,40,0,25,20,40,0,0,5,0,0,0,0
3/10/2019 10:20,0,5,0,0,0,15,0,0,0,10,20,105,0,0,0,0,0,0,0,0,0,30,40,50,5,35,0,10,60,0,10,0,10,80,15,75,55,0,40,20,35,0,0,5,0,0,0,0
3/10/2019 10:30,0,20,0,0,0,20,0,0,0,15,20,110,0,0,0,0,0,0,0,0,0,30,35,45,5,30,0,30,65,0,10,0,10,75,30,0,60,0,40,20,40,0,0,5,0,0,0,0
3/10/2019 10:40,0,20,0,0,0,25,0,0,0,15,25,115,0,0,0,0,0,0,0,0,0,25,50,45,5,25,0,45,70,0,15,0,10,80,50,0,45,0,40,25,40,0,0,5,0,0,0,0
3/10/2019 10:50,0,20,0,0,0,40,0,0,0,20,25,120,0,0,0,0,0,0,0,0,0,40,50,45,5,25,0,45,80,0,45,0,10,80,45,0,60,0,50,30,35,0,0,5,0,0,0,0
3/10/2019 11:00,0,20,0,0,0,40,0,0,0,40,20,110,0,0,0,0,0,0,0,0,0,35,50,45,5,20,0,45,90,0,35,0,15,80,55,0,50,0,50,30,55,0,0,5,0,0,0,0
3/10/2019 11:10,0,25,0,0,0,35,0,0,0,50,25,125,0,0,0,0,0,0,0,0,0,35,50,60,5,20,0,45,90,0,35,0,10,85,55,0,60,0,45,40,55,0,0,5,0,0,0,0
3/10/2019 11:20,0,30,0,0,0,40,0,0,0,40,20,130,0,0,0,0,0,0,0,0,0,35,70,60,5,45,0,25,85,0,35,0,10,105,55,0,65,0,50,35,50,0,0,5,0,0,0,0
3/10/2019 11:30,0,20,0,0,0,40,0,0,0,30,20,130,0,0,0,0,0,0,0,0,0,40,65,70,5,35,0,20,70,0,35,0,10,105,35,0,75,0,50,35,50,0,0,5,0,0,0,0
3/10/2019 11:40,0,45,0,0,0,30,0,0,0,20,55,130,0,0,0,0,0,0,0,0,0,40,70,70,5,40,0,20,65,0,25,0,15,105,55,0,75,0,55,35,70,0,0,5,0,0,0,0
3/10/2019 11:50,0,45,0,0,0,30,0,0,0,35,55,135,0,0,0,0,0,0,0,0,0,35,70,70,5,60,0,20,70,0,30,0,20,105,55,0,80,0,60,35,45,0,0,5,0,0,0,0
3/10/2019 12:00,0,25,0,0,0,20,0,0,0,20,55,120,0,0,0,0,0,0,0,0,0,30,70,65,5,60,0,20,70,0,30,0,20,105,30,0,80,0,65,35,45,0,0,5,0,0,0,0
3/10/2019 12:10,0,25,0,0,0,40,0,0,0,35,40,120,0,0,0,0,0,0,0,0,0,30,70,70,5,60,0,20,70,0,25,0,15,95,45,60,95,0,60,35,55,0,0,20,0,0,0,0
3/10/2019 12:20,0,25,0,0,0,40,0,0,0,35,45,120,0,0,0,0,0,0,0,0,0,30,70,65,5,45,0,20,70,0,25,0,15,85,40,60,95,0,55,35,45,0,0,20,0,0,0,0
3/10/2019 12:30,0,20,0,0,0,40,0,0,0,35,35,120,0,0,0,0,0,0,0,0,0,30,80,65,5,50,0,20,70,0,25,0,5,85,50,85,90,0,55,35,50,0,0,20,0,0,0,0
3/10/2019 12:40,0,20,0,0,0,35,0,0,0,35,30,120,0,0,0,0,0,0,0,0,0,30,80,40,5,35,0,20,60,0,25,0,20,75,45,95,95,0,65,35,40,0,0,20,0,0,0,0
3/10/2019 12:50,0,20,0,0,0,40,0,0,0,45,30,120,0,0,0,0,0,0,0,0,0,35,80,40,5,30,0,40,60,0,25,0,20,70,55,105,85,0,55,35,40,0,0,20,0,0,0,0
3/10/2019 13:00,0,25,0,0,0,45,0,0,0,45,15,130,0,0,0,0,0,0,0,0,0,30,80,45,15,25,0,45,50,0,20,0,15,60,45,120,85,0,55,35,40,0,0,20,0,0,0,0
3/10/2019 13:10,0,20,0,0,0,35,0,0,0,45,20,110,0,0,0,0,0,0,0,0,0,30,55,45,15,25,0,30,45,0,25,0,15,55,55,130,95,0,60,35,45,0,0,15,0,0,0,0
3/10/2019 13:20,0,20,0,0,0,30,0,0,0,40,40,110,0,0,0,0,0,0,0,0,0,35,55,45,15,25,0,40,45,0,25,0,10,55,55,135,95,0,65,40,35,0,0,15,0,0,0,0
3/10/2019 13:30,0,20,0,0,0,30,0,0,0,40,40,135,0,0,0,0,0,0,0,0,0,30,55,45,15,30,0,35,40,0,25,0,10,75,50,150,95,0,70,40,50,0,0,15,0,0,0,0
3/10/2019 13:40,0,25,0,0,0,25,0,0,0,35,40,120,0,0,0,0,0,0,0,0,0,30,55,45,15,50,0,35,40,0,30,0,15,75,50,140,95,0,50,40,40,0,0,15,0,0,0,0
3/10/2019 13:50,0,50,0,0,0,60,0,0,0,35,40,120,0,0,0,0,0,0,0,0,0,35,60,35,15,50,0,35,60,0,30,0,15,75,45,145,90,0,55,35,40,0,0,15,0,0,0,0
3/10/2019 14:00,0,30,0,0,0,60,0,0,0,30,35,120,0,0,0,0,0,0,0,0,0,30,95,45,10,50,0,35,60,0,25,0,10,80,50,145,105,0,50,40,45,0,0,15,0,0,0,0
3/10/2019 14:10,0,30,0,0,0,60,0,0,0,40,30,120,0,0,0,0,0,0,0,0,0,35,95,45,10,50,0,35,60,0,25,0,10,90,50,145,90,0,50,30,50,0,0,15,0,0,0,0
3/10/2019 14:20,0,30,0,0,0,45,0,0,0,40,45,140,0,0,0,0,0,0,0,0,0,45,105,45,10,45,0,35,60,0,15,0,10,80,45,135,95,0,50,25,45,0,0,15,0,0,0,0
3/10/2019 14:30,0,35,0,0,0,50,0,0,0,40,40,150,0,0,0,0,0,0,0,0,0,40,105,45,10,110,0,35,50,0,15,0,5,80,50,135,85,0,60,25,45,0,0,15,0,0,0,0
3/10/2019 14:40,0,30,0,0,0,60,0,0,0,45,45,105,0,0,0,0,0,0,0,0,0,40,110,45,10,45,0,30,50,0,20,0,15,60,40,145,85,0,65,30,35,0,0,15,0,0,0,0
3/10/2019 14:50,0,25,0,0,0,60,0,0,0,40,35,110,0,0,0,0,0,0,0,0,0,40,85,45,10,45,0,30,50,0,20,0,25,60,35,155,90,0,65,20,35,0,0,15,0,0,0,0
3/10/2019 15:00,0,25,0,0,0,35,0,0,0,45,25,115,0,0,0,0,0,0,0,0,0,40,60,45,10,40,0,30,40,0,20,0,15,75,35,150,90,0,50,25,45,0,0,15,0,0,0,0
3/10/2019 15:10,0,30,0,0,0,35,0,0,0,50,20,120,0,0,0,0,0,0,0,0,0,55,45,45,10,35,0,30,70,0,20,0,15,75,25,130,80,0,50,25,45,0,0,15,0,0,0,0
3/10/2019 15:20,0,20,0,0,0,15,0,0,0,60,15,120,0,0,0,0,0,0,0,0,0,20,70,45,10,35,0,30,65,0,20,0,10,75,35,130,65,0,40,25,45,0,0,15,0,0,0,0
3/10/2019 15:30,0,20,0,0,0,20,0,0,0,55,15,130,0,0,0,0,0,0,0,0,0,20,55,40,10,20,0,30,60,0,20,0,15,65,45,115,95,0,50,25,35,0,0,15,0,0,0,0
3/10/2019 15:40,0,20,0,0,0,45,0,0,0,50,15,120,0,0,0,0,0,0,0,0,0,30,60,45,10,25,0,45,55,0,15,0,10,80,50,120,85,0,50,25,40,0,0,15,0,0,0,0
3/10/2019 15:50,0,20,0,0,0,45,0,0,0,35,45,125,0,0,0,0,0,0,0,0,0,25,65,50,10,25,0,45,55,0,20,0,20,75,50,120,90,0,50,35,40,0,0,15,0,0,0,0
3/10/2019 16:00,0,20,0,0,0,45,0,0,0,10,30,125,0,0,0,0,0,0,0,0,0,35,65,45,10,35,0,45,55,0,20,0,20,80,40,120,120,0,60,25,35,0,0,15,0,0,0,0
3/10/2019 16:10,0,20,0,0,0,40,0,0,0,20,30,120,0,0,0,0,0,0,0,0,0,30,65,60,10,35,0,45,50,0,20,0,15,75,40,115,120,0,55,30,35,0,0,15,0,0,0,0
3/10/2019 16:20,0,25,0,0,0,45,0,0,0,20,40,95,0,0,0,0,0,0,0,0,0,30,60,55,10,35,0,45,50,0,20,0,15,60,25,125,120,0,60,30,0,0,0,15,0,0,0,0
3/10/2019 16:30,0,25,0,0,0,45,0,0,0,25,45,95,0,0,0,0,0,0,0,0,0,35,55,45,10,45,0,45,50,0,30,0,10,70,40,125,120,0,45,30,0,0,0,15,0,0,0,0
3/10/2019 16:40,0,25,0,0,0,50,0,0,0,30,55,125,0,0,0,0,0,0,0,0,0,25,55,40,10,60,0,45,45,0,30,0,10,55,40,110,120,0,50,30,0,0,0,15,0,0,0,0
3/10/2019 16:50,0,25,0,0,0,50,0,0,0,35,45,120,0,0,0,0,0,0,0,0,0,25,55,45,10,55,0,45,45,0,30,0,10,55,40,105,120,0,55,15,0,0,0,15,0,0,0,0
3/10/2019 17:00,0,25,0,0,0,50,0,0,0,40,45,120,0,0,0,0,0,0,0,0,0,30,60,45,10,60,0,25,60,0,25,0,10,65,30,115,120,0,50,15,0,0,0,15,0,0,0,0
3/10/2019 17:10,0,20,0,0,0,30,0,0,0,40,30,120,0,0,0,0,0,0,0,0,0,35,60,50,10,55,0,25,60,0,20,0,10,65,30,65,120,0,50,15,0,0,0,15,0,0,0,0
3/10/2019 17:20,0,20,0,0,0,0,0,0,0,40,15,105,0,0,0,0,0,0,0,0,0,35,65,35,10,55,0,25,50,0,10,0,10,75,40,55,55,0,55,20,0,0,0,15,0,0,0,0
3/10/2019 17:30,0,20,0,0,0,0,0,0,0,45,15,105,0,0,0,0,0,0,0,0,0,30,65,60,10,55,0,25,50,0,15,0,10,70,40,75,60,0,45,20,10,0,0,15,0,0,0,0
3/10/2019 17:40,0,20,0,0,0,0,0,0,0,40,20,105,0,0,0,0,0,0,0,0,0,45,50,40,10,45,0,35,50,0,15,0,10,75,40,80,60,0,50,25,55,0,0,15,0,0,0,0
3/10/2019 17:50,0,20,0,0,0,30,0,0,0,45,15,95,0,0,0,0,0,0,0,0,0,25,55,40,10,50,0,35,50,0,15,0,10,75,40,75,60,0,80,30,55,0,0,15,0,0,0,0
3/10/2019 18:00,0,20,0,0,0,20,0,0,0,45,25,90,0,0,0,0,0,0,0,0,0,20,55,30,10,35,0,35,50,0,15,0,10,70,35,70,65,0,45,30,25,0,0,15,0,0,0,0
3/10/2019 18:10,0,20,0,0,0,20,0,0,0,45,25,90,0,0,0,0,0,0,0,0,0,20,50,30,10,30,0,35,50,0,15,0,10,70,35,70,65,0,45,30,30,0,0,15,0,0,0,0
3/10/2019 18:20,0,20,0,0,0,50,0,0,0,35,20,110,0,0,0,0,0,0,0,0,0,30,50,30,10,20,0,35,45,0,15,0,10,60,25,75,65,0,40,25,25,0,0,15,0,0,0,0
3/10/2019 18:30,0,20,0,0,0,50,0,0,0,30,25,95,0,0,0,0,0,0,0,0,0,25,75,30,10,15,0,35,50,0,20,0,10,65,35,105,95,0,50,25,45,0,0,15,0,0,0,0
3/10/2019 18:40,0,20,0,0,0,50,0,0,0,20,40,110,0,0,0,0,0,0,0,0,0,25,60,30,10,25,0,35,45,0,15,0,10,65,35,95,95,0,50,10,45,0,0,15,0,0,0,0
3/10/2019 18:50,0,20,0,0,0,50,0,0,0,20,40,90,0,0,0,0,0,0,0,0,0,25,60,35,10,15,0,20,50,0,15,0,10,70,35,110,95,0,50,20,30,0,0,15,0,0,0,0
3/10/2019 19:00,0,20,0,0,0,50,0,0,0,25,35,105,0,0,0,0,0,0,0,0,0,35,75,30,10,20,0,20,45,0,15,0,10,70,35,110,95,0,45,20,30,0,0,15,0,0,0,0
3/10/2019 19:10,0,20,0,0,0,35,0,0,0,30,35,90,0,0,0,0,0,0,0,0,0,30,50,30,10,20,0,20,40,0,15,0,10,65,45,85,85,0,45,20,30,0,0,15,0,0,0,0
3/10/2019 19:20,0,20,0,0,0,35,0,0,0,30,35,105,0,0,0,0,0,0,0,0,0,25,50,40,10,20,0,20,50,0,10,0,10,65,40,80,85,0,40,30,45,0,0,15,0,0,0,0
3/10/2019 19:30,0,20,0,0,0,45,0,0,0,30,20,90,0,0,0,0,0,0,0,0,0,35,55,45,10,25,0,20,45,0,10,0,10,65,30,85,65,0,45,30,40,0,0,15,0,0,0,0
3/10/2019 19:40,0,20,0,0,0,40,0,0,0,35,15,75,0,0,0,0,0,0,0,0,0,35,50,30,10,25,0,20,65,0,10,0,10,75,25,70,60,0,40,30,30,0,0,15,0,0,0,0
3/10/2019 19:50,0,20,0,0,0,40,0,0,0,35,20,85,0,0,0,0,0,0,0,0,0,35,60,25,10,25,0,20,60,0,15,0,10,75,25,75,60,0,35,30,35,0,0,15,0,0,0,0
3/10/2019 20:00,0,20,0,0,0,45,0,0,0,25,30,75,0,0,0,0,0,0,0,0,0,25,55,35,10,35,0,20,40,0,15,0,15,55,25,75,55,0,30,30,35,0,0,15,0,0,0,0
3/10/2019 20:10,0,20,0,0,0,45,0,0,0,10,30,75,0,0,0,0,0,0,0,0,0,30,50,30,10,40,0,20,30,0,15,0,10,55,20,75,55,0,25,30,30,0,0,10,0,0,0,0
3/10/2019 20:20,0,20,0,0,0,30,0,0,0,10,25,75,0,0,0,0,0,0,0,0,0,20,45,30,10,20,0,20,30,0,15,0,5,55,20,65,55,0,20,30,30,0,0,10,0,0,0,0
