Time,Stitch's Great Escape!,"Monsters, Inc. Laugh Floor",Walt Disney World Railroad - Frontierland,Walt Disney's Enchanted Tiki Room,Sorcerers of the Magic Kingdom,The Barnstormer,Walt Disney World Railroad - Fantasyland,Casey Jr. Splash 'N' Soak Station,Cinderella Castle,Under the Sea - Journey of The Little Mermaid,Enchanted Tales with Belle,Seven Dwarfs Mine Train ,A Pirate's Adventure - Treasures of the Seven Seas,Allergy-Friendly Experience – Mickey's Not-So-Scary Halloween Party,Treat Locations for Mickey's Not-So-Scary Halloween Party,Pirate and Princess Adventures at Walt Disney World,Holiday Treats Locations - Mickey's Very Merry Christmas Party,Pirates at Walt Disney World Resort,Pirates at Walt Disney World,Horses - Disney Animals,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,Frontierland Shootin' Arcade,"""it's a small world""",Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Main Street Vehicles,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Swiss Family Treehouse,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tom Sawyer Island,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,"Walt Disney World Railroad - Main Street, U.S.A",Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents
2017-05-24 13:50:00,0,10,0,0,0,20,0,0,0,20,30,80,0,0,0,0,0,0,0,0,20,35,45,10,15,0,25,60,0,10,0,10,80,45,50,45,0,50,15,20,0,30,0,0,0,0,0
2017-05-24 14:00:00,0,20,0,0,0,20,0,0,0,25,20,80,0,0,0,0,0,0,0,0,20,30,45,10,15,0,25,50,0,15,0,10,70,35,55,45,0,50,20,30,0,30,0,0,0,0,0
2017-05-24 14:20:00,0,20,0,0,0,15,0,0,0,25,20,80,0,0,0,0,0,0,0,0,30,45,45,10,15,0,25,45,0,15,0,10,70,35,55,50,0,50,20,40,0,30,0,0,0,0,0
2017-05-24 14:30:00,0,20,0,0,0,20,0,0,0,25,40,80,0,0,0,0,0,0,0,0,30,35,40,10,15,0,30,45,0,15,0,10,65,30,50,60,0,40,20,35,0,20,0,0,0,0,0
2017-05-24 14:40:00,0,20,0,0,0,20,0,0,0,25,30,80,0,0,0,0,0,0,0,0,30,30,30,10,20,0,20,35,0,10,0,10,70,30,45,55,0,40,25,30,0,20,0,0,0,0,0
2017-05-24 15:00:00,0,20,0,0,0,25,0,0,0,10,20,80,0,0,0,0,0,0,0,0,30,35,40,10,15,0,10,25,0,10,0,10,65,25,45,45,0,35,15,25,0,20,0,0,0,0,0
2017-05-24 15:10:00,0,20,0,0,0,20,0,0,0,10,20,80,0,0,0,0,0,0,0,0,30,35,25,10,15,0,10,35,0,5,0,10,55,0,30,35,0,35,10,20,0,30,0,0,0,0,0
2017-05-24 15:20:00,0,60,0,0,0,15,0,0,0,5,20,105,0,0,0,0,0,0,0,0,30,45,45,10,15,0,10,45,0,10,0,10,65,35,55,50,0,50,10,30,0,30,0,0,0,0,0
2017-05-24 15:40:00,0,30,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,40,10,0,0,10,0,0,10,0,10,70,35,70,0,0,35,0,35,0,0,0,0,0,0,0
2017-05-24 15:50:00,0,30,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,45,10,0,0,25,0,0,10,0,10,75,50,70,0,0,40,0,40,0,0,0,0,0,0,0
2017-05-24 16:00:00,0,30,0,0,0,0,0,0,0,15,40,0,0,0,0,0,0,0,0,0,0,0,55,10,0,0,20,0,0,10,0,10,85,45,65,0,0,40,0,35,0,0,0,0,0,0,0
2017-05-24 16:20:00,0,10,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,0,0,0,0,0,65,5,0,0,25,0,0,10,0,15,90,60,70,0,0,45,0,35,0,0,0,0,0,0,0
2017-05-24 16:30:00,0,10,0,0,0,0,0,0,0,15,40,0,0,0,0,0,0,0,0,0,0,0,75,10,0,0,30,0,0,10,0,15,80,45,70,0,0,45,0,45,0,0,0,0,0,0,0
2017-05-24 16:40:00,0,10,0,0,0,0,0,0,0,20,65,0,0,0,0,0,0,0,0,0,30,20,60,10,10,0,25,0,0,10,0,15,85,55,55,30,0,50,10,35,0,0,0,0,0,0,0
2017-05-24 17:00:00,0,10,0,0,0,10,0,0,0,25,65,0,0,0,0,0,0,0,0,0,30,15,55,10,10,0,25,0,0,10,0,15,85,35,50,25,0,40,10,30,0,30,0,0,0,0,0
2017-05-24 17:10:00,0,10,0,0,0,10,0,0,0,20,50,0,0,0,0,0,0,0,0,0,30,15,40,10,10,0,20,25,0,5,0,15,60,20,45,15,0,30,10,30,0,30,0,0,0,0,0
2017-05-24 17:20:00,0,10,0,0,0,5,0,0,0,10,50,0,0,0,0,0,0,0,0,0,30,35,35,10,10,0,20,30,0,10,0,15,60,20,45,30,0,35,10,25,0,20,0,0,0,0,0
2017-05-24 17:40:00,0,10,0,0,0,15,0,0,0,20,70,80,0,0,0,0,0,0,0,0,30,30,30,10,10,0,15,30,0,15,0,15,55,20,35,30,0,30,10,20,0,20,0,0,0,0,0
2017-05-24 17:50:00,0,10,0,0,0,5,0,0,0,20,40,80,0,0,0,0,0,0,0,0,30,35,40,10,10,0,15,30,0,15,0,15,55,15,45,35,0,20,15,25,0,20,0,0,0,0,0
2017-05-24 18:00:00,0,10,0,0,0,10,0,0,0,10,45,80,0,0,0,0,0,0,0,0,30,35,40,5,10,0,10,30,0,10,0,15,60,15,45,35,0,20,10,25,0,20,0,0,0,0,0
2017-05-24 18:20:00,0,10,0,0,0,5,0,0,0,15,40,80,0,0,0,0,0,0,0,0,20,40,45,5,10,0,10,50,0,10,0,15,65,15,35,35,0,25,10,25,0,20,0,0,0,0,0
2017-05-24 18:30:00,0,10,0,0,0,5,0,0,0,15,20,80,0,0,0,0,0,0,0,0,20,30,20,5,10,0,10,55,0,5,0,15,70,15,30,25,0,35,10,35,0,20,0,0,0,0,0
2017-05-24 18:40:00,0,10,0,0,0,10,0,0,0,10,40,80,0,0,0,0,0,0,0,0,10,25,25,5,15,0,10,50,0,5,0,10,85,15,35,25,0,35,10,35,0,20,0,0,0,0,0
2017-05-24 19:00:00,0,10,0,0,0,5,0,0,0,10,30,70,0,0,0,0,0,0,0,0,10,30,25,5,15,0,10,50,0,10,0,10,80,10,45,25,0,25,10,40,0,20,0,0,0,0,0
2017-05-24 19:10:00,0,10,0,0,0,10,0,0,0,10,30,80,0,0,0,0,0,0,0,0,10,35,20,5,10,0,10,35,0,5,0,10,85,15,45,30,0,20,15,35,0,20,0,0,0,0,0
2017-05-24 19:20:00,0,10,0,0,0,10,0,0,0,10,20,90,0,0,0,0,0,0,0,0,10,35,35,5,10,0,10,30,0,5,0,10,80,15,45,25,0,15,15,25,0,30,0,0,0,0,0
2017-05-24 19:40:00,0,10,0,0,0,15,0,0,0,5,20,90,0,0,0,0,0,0,0,0,10,35,30,5,10,0,10,40,0,10,0,10,65,10,55,20,0,20,15,25,0,50,0,0,0,0,0
2017-05-24 19:50:00,0,10,0,0,0,15,0,0,0,10,20,90,0,0,0,0,0,0,0,0,30,35,30,5,10,0,10,35,0,5,0,10,50,10,45,35,0,30,15,35,0,50,0,0,0,0,0
2017-05-24 20:00:00,0,10,0,0,0,20,0,0,0,10,30,90,0,0,0,0,0,0,0,0,20,35,40,5,15,0,10,30,0,5,0,10,55,10,35,40,0,30,15,0,0,20,0,0,0,0,0
2017-05-24 20:20:00,0,10,0,0,0,15,0,0,0,5,30,90,0,0,0,0,0,0,0,0,20,30,40,5,15,0,10,15,0,5,0,10,50,10,40,35,0,20,15,0,0,20,0,0,0,0,0
2017-05-24 20:30:00,0,10,0,0,0,10,0,0,0,5,20,90,0,0,0,0,0,0,0,0,20,30,20,5,20,0,10,15,0,10,0,10,45,10,55,25,0,15,15,10,0,20,0,0,0,0,0
2017-05-24 20:40:00,0,20,0,0,0,10,0,0,0,5,10,70,0,0,0,0,0,0,0,0,20,25,15,0,15,0,10,10,0,5,0,10,50,0,50,10,0,10,5,10,0,40,0,0,0,0,0
2017-05-24 21:00:00,0,10,0,0,0,5,0,0,0,5,20,20,0,0,0,0,0,0,0,0,20,15,10,0,15,0,10,5,0,5,0,10,45,0,25,10,0,10,5,10,0,40,0,0,0,0,0
2017-05-24 21:10:00,0,10,0,0,0,5,0,0,0,5,20,20,0,0,0,0,0,0,0,0,20,10,10,0,10,0,10,5,0,5,0,10,25,0,30,5,0,10,10,5,0,10,0,0,0,0,0
2017-05-24 21:20:00,0,10,0,0,0,10,0,0,0,5,30,60,0,0,0,0,0,0,0,0,20,20,15,0,10,0,10,10,0,5,0,10,50,0,60,20,0,15,10,20,0,25,0,0,0,0,0
2017-05-24 21:40:00,0,10,0,0,0,10,0,0,0,10,10,60,0,0,0,0,0,0,0,0,20,35,50,0,15,0,10,15,0,20,0,10,75,0,70,25,0,15,10,25,0,50,0,0,0,0,0
2017-05-24 21:50:00,0,10,0,0,0,5,0,0,0,10,10,60,0,0,0,0,0,0,0,0,20,45,50,0,20,0,10,30,0,10,0,10,60,0,70,45,0,15,15,30,0,50,0,0,0,0,0
2017-05-24 22:00:00,0,10,0,0,0,10,0,0,0,5,0,60,0,0,0,0,0,0,0,0,20,45,40,0,30,0,10,60,0,5,0,10,60,0,70,55,0,15,10,30,0,20,0,0,0,0,0
2017-05-24 22:10:00,0,10,0,0,0,5,0,0,0,10,0,60,0,0,0,0,0,0,0,0,20,45,30,0,30,0,10,70,0,5,0,10,65,0,85,45,0,30,15,30,0,20,0,0,0,0,0
2017-05-24 22:30:00,0,10,0,0,0,5,0,0,0,10,0,60,0,0,0,0,0,0,0,0,20,50,30,0,25,0,10,70,0,5,0,10,55,0,85,60,0,25,15,20,0,50,0,0,0,0,0
2017-05-24 22:40:00,0,10,0,0,0,5,0,0,0,5,0,60,0,0,0,0,0,0,0,0,30,40,25,0,25,0,10,40,0,5,0,10,45,0,75,45,0,10,10,30,0,50,0,0,0,0,0
2017-05-24 22:50:00,0,10,0,0,0,10,0,0,0,5,0,60,0,0,0,0,0,0,0,0,30,30,25,0,25,0,10,30,0,5,0,10,35,0,70,25,0,0,10,20,0,40,0,0,0,0,0
2017-05-24 23:10:00,0,10,0,0,0,10,0,0,0,5,0,60,0,0,0,0,0,0,0,0,30,20,15,0,25,0,10,0,0,5,0,10,40,0,30,0,0,0,10,20,0,30,0,0,0,0,0
2017-05-24 23:20:00,0,10,0,0,0,10,0,0,0,5,0,60,0,0,0,0,0,0,0,0,30,30,20,0,25,0,10,0,0,5,0,10,40,0,20,0,0,0,10,20,0,20,0,0,0,0,0
2017-05-24 23:30:00,0,10,0,0,0,5,0,0,0,10,0,60,0,0,0,0,0,0,0,0,20,25,15,0,20,0,10,0,0,5,0,10,30,10,25,0,0,0,10,20,0,20,0,0,0,0,0
2017-05-24 23:50:00,0,10,0,0,0,5,0,0,0,5,0,60,0,0,0,0,0,0,0,0,30,20,15,0,20,0,10,0,0,5,0,10,30,10,25,0,0,0,10,15,0,20,0,0,0,0,0
2017-05-25 00:00:00,0,0,0,0,0,5,0,0,0,10,0,60,0,0,0,0,0,0,0,0,30,10,15,5,10,0,10,0,0,5,0,10,35,10,35,0,0,0,10,15,0,20,0,0,0,0,0
2017-05-25 00:10:00,0,0,0,0,0,5,0,0,0,0,0,60,0,0,0,0,0,0,0,0,30,10,10,5,10,0,10,0,0,5,0,10,35,20,35,0,0,0,10,10,0,20,0,0,0,0,0
2017-05-25 00:30:00,0,0,0,0,0,5,0,0,0,0,0,60,0,0,0,0,0,0,0,0,20,10,5,5,5,0,10,0,0,5,0,10,30,15,15,0,0,0,10,10,0,10,0,0,0,0,0
2017-05-25 00:40:00,0,0,0,0,0,5,0,0,0,0,0,60,0,0,0,0,0,0,0,0,20,10,5,5,5,0,10,0,0,5,0,10,20,10,10,0,0,0,10,10,0,10,0,0,0,0,0
2017-05-25 00:50:00,0,0,0,0,0,5,0,0,0,0,0,60,0,0,0,0,0,0,0,0,20,5,5,5,5,0,10,0,0,5,0,10,10,5,10,0,0,0,10,10,0,10,0,0,0,0,0
2017-05-25 01:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 01:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 01:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 01:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 03:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 03:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 04:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 04:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 04:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 04:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 05:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 05:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 05:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 05:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 06:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 06:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 06:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 06:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 07:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 07:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 07:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 08:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 08:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 08:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 08:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25 09:00:00,0,0,0,0,0,5,0,0,0,5,15,30,0,0,0,0,0,0,0,0,0,5,5,0,10,0,30,15,0,5,0,5,35,5,10,5,0,10,5,5,0,5,0,0,0,0,0
2017-05-25 09:20:00,0,0,0,0,0,5,0,0,0,10,15,95,0,0,0,0,0,0,0,0,0,5,15,0,10,0,10,35,0,5,0,5,50,15,15,5,0,10,10,15,0,5,0,0,0,0,0
2017-05-25 09:30:00,0,0,0,0,0,5,0,0,0,10,30,95,0,0,0,0,0,0,0,0,0,5,15,0,10,0,10,35,0,5,0,5,55,15,25,5,0,20,10,25,0,5,0,0,0,0,0
2017-05-25 09:40:00,0,0,0,0,0,5,0,0,0,10,30,95,0,0,0,0,0,0,0,0,5,10,20,5,10,0,10,40,0,5,0,5,55,30,25,5,0,15,10,20,0,5,0,0,0,0,0
2017-05-25 10:00:00,0,0,0,0,0,10,0,0,0,10,30,95,0,0,0,0,0,0,0,0,5,20,40,5,15,0,15,50,0,5,0,5,55,20,55,5,0,15,10,30,0,30,0,0,0,0,0
2017-05-25 10:10:00,0,10,0,0,0,15,0,0,0,10,30,95,0,0,0,0,0,0,0,0,5,35,45,5,10,0,15,40,0,10,0,5,65,25,45,45,0,20,15,45,0,30,0,0,0,0,0
2017-05-25 10:30:00,0,10,0,0,0,20,0,0,0,10,30,70,0,0,0,0,0,0,0,0,20,30,40,5,15,0,15,40,0,5,0,5,75,25,45,50,0,25,20,30,0,40,0,0,0,0,0
2017-05-25 10:40:00,0,10,0,0,0,20,0,0,0,15,40,60,0,0,0,0,0,0,0,0,0,35,60,5,20,0,15,55,0,10,0,5,60,40,50,50,0,30,25,35,0,30,0,0,0,0,0
2017-05-25 10:50:00,0,20,0,0,0,20,0,0,0,15,20,50,0,0,0,0,0,0,0,0,0,50,50,5,15,0,15,50,0,10,0,5,65,25,50,50,0,35,25,35,0,30,0,0,0,0,0
2017-05-25 11:10:00,0,50,0,0,0,15,0,0,0,35,40,60,0,0,0,0,0,0,0,0,0,45,40,5,20,0,20,60,0,10,0,5,65,40,75,60,0,40,25,35,0,20,0,0,0,0,0
2017-05-25 11:20:00,0,20,0,0,0,20,0,0,0,15,40,90,0,0,0,0,0,0,0,0,0,45,50,5,20,0,25,70,0,15,0,5,70,45,60,60,0,35,25,35,0,30,0,0,0,0,0
2017-05-25 11:30:00,0,20,0,0,0,20,0,0,0,15,40,90,0,0,0,0,0,0,0,0,20,45,65,5,25,0,20,70,0,20,0,5,80,35,55,55,0,40,30,35,0,30,0,0,0,0,0
2017-05-25 11:50:00,0,20,0,0,0,25,0,0,0,15,30,90,0,0,0,0,0,0,0,0,10,45,65,10,25,0,25,75,0,20,0,10,50,35,70,55,0,40,30,45,0,30,0,0,0,0,0
2017-05-25 12:00:00,0,20,0,0,0,30,0,0,0,20,40,80,0,0,0,0,0,0,0,0,10,50,50,10,35,0,20,75,0,15,0,10,40,35,55,70,0,50,40,35,0,40,0,0,0,0,0
2017-05-25 12:10:00,0,10,0,0,0,30,0,0,0,20,40,120,0,0,0,0,0,0,0,0,20,55,50,10,40,0,20,70,0,20,0,10,65,55,60,75,0,40,40,25,0,40,0,0,0,0,0
2017-05-25 12:20:00,0,10,0,0,0,25,0,0,0,40,40,110,0,0,0,0,0,0,0,0,20,55,60,15,35,0,25,65,0,25,0,10,75,60,70,75,0,45,40,40,0,40,0,0,0,0,0
2017-05-25 12:40:00,0,10,0,0,0,30,0,0,0,30,15,110,0,0,0,0,0,0,0,0,20,60,70,15,35,0,30,55,0,20,0,10,80,50,75,70,0,50,35,40,0,40,0,0,0,0,0
2017-05-25 12:50:00,0,10,0,0,0,30,0,0,0,30,20,120,0,0,0,0,0,0,0,0,20,55,50,20,40,0,25,50,0,15,0,15,75,50,80,75,0,45,0,35,0,30,0,0,0,0,0
2017-05-25 13:00:00,0,10,0,0,0,35,0,0,0,30,30,120,0,0,0,0,0,0,0,0,20,55,40,20,30,0,25,65,0,20,0,15,70,55,75,80,0,50,45,40,0,30,0,0,0,0,0
2017-05-25 13:20:00,0,10,0,0,0,35,0,0,0,45,30,130,0,0,0,0,0,0,0,0,20,65,45,20,25,0,25,75,0,25,0,15,80,65,75,85,0,60,45,45,0,30,0,0,0,0,0
2017-05-25 13:50:00,0,20,0,0,0,40,0,0,0,35,30,130,0,0,0,0,0,0,0,0,20,75,60,20,30,0,30,85,0,25,0,15,90,60,80,90,0,60,20,40,0,30,0,0,0,0,0
2017-05-25 14:00:00,0,20,0,0,0,35,0,0,0,35,30,130,0,0,0,0,0,0,0,0,20,60,55,20,30,0,25,105,0,25,0,15,75,55,75,85,0,55,25,45,0,30,0,0,0,0,0
2017-05-25 14:10:00,0,20,0,0,0,25,0,0,0,35,40,140,0,0,0,0,0,0,0,0,40,55,60,20,30,0,30,105,0,20,0,15,0,35,85,110,0,60,30,40,0,40,0,0,0,0,0
2017-05-25 14:30:00,0,20,0,0,0,35,0,0,0,40,40,150,0,0,0,0,0,0,0,0,40,50,60,20,30,0,30,90,0,20,0,15,75,30,75,105,0,65,35,40,0,40,0,0,0,0,0
2017-05-25 14:40:00,0,20,0,0,0,40,0,0,0,40,60,120,0,0,0,0,0,0,0,0,40,45,60,20,45,0,30,80,0,15,0,15,85,45,80,105,0,50,35,45,0,50,0,0,0,0,0
2017-05-25 14:50:00,0,20,0,0,0,25,0,0,0,40,60,120,0,0,0,0,0,0,0,0,40,45,50,20,45,0,40,65,0,20,0,15,55,35,70,105,0,45,25,35,0,50,0,0,0,0,0
2017-05-25 15:00:00,0,20,0,0,0,25,0,0,0,30,70,120,0,0,0,0,0,0,0,0,40,45,35,20,45,0,40,65,0,20,0,15,50,35,70,80,0,35,25,35,0,40,0,0,0,0,0
2017-05-25 15:20:00,0,10,0,0,0,25,0,0,0,30,20,130,0,0,0,0,0,0,0,0,30,50,30,10,40,0,40,45,0,15,0,15,55,45,60,75,0,30,15,35,0,30,0,0,0,0,0
2017-05-25 15:30:00,0,20,0,0,0,35,0,0,0,25,10,130,0,0,0,0,0,0,0,0,30,50,45,10,30,0,25,55,0,15,0,15,60,45,65,65,0,50,15,35,0,30,0,0,0,0,0
2017-05-25 15:50:00,0,20,0,0,0,35,0,0,0,35,45,120,0,0,0,0,0,0,0,0,10,50,65,10,30,0,30,50,0,20,0,15,65,55,65,65,0,50,20,55,0,30,0,0,0,0,0
2017-05-25 16:00:00,0,20,0,0,0,40,0,0,0,25,30,130,0,0,0,0,0,0,0,0,10,65,60,10,30,0,40,60,0,20,0,15,65,50,70,70,0,50,20,35,0,30,0,0,0,0,0
2017-05-25 16:10:00,0,30,0,0,0,35,0,0,0,25,40,130,0,0,0,0,0,0,0,0,10,60,50,10,60,0,40,60,0,15,0,15,90,50,65,75,0,50,25,35,0,40,0,0,0,0,0
2017-05-25 16:30:00,0,30,0,0,0,30,0,0,0,25,40,130,0,0,0,0,0,0,0,0,10,65,55,10,35,0,40,60,0,20,0,15,95,55,50,80,0,45,25,35,0,40,0,0,0,0,0
2017-05-25 16:40:00,0,20,0,0,0,40,0,0,0,50,40,130,0,0,0,0,0,0,0,0,40,65,60,10,30,0,35,45,0,20,0,15,95,50,60,75,0,45,30,35,0,40,0,0,0,0,0
2017-05-25 16:50:00,0,20,0,0,0,40,0,0,0,40,40,130,0,0,0,0,0,0,0,0,40,70,40,10,25,0,35,50,0,20,0,15,75,40,75,65,0,40,25,35,0,40,0,0,0,0,0
2017-05-25 17:10:00,0,20,0,0,0,30,0,0,0,45,30,130,0,0,0,0,0,0,0,0,40,65,30,10,25,0,35,60,0,25,0,15,75,40,65,0,0,35,20,30,0,40,0,0,0,0,0
2017-05-25 17:20:00,0,20,0,0,0,25,0,0,0,50,30,140,0,0,0,0,0,0,0,0,40,60,45,10,30,0,25,60,0,25,0,15,85,50,55,0,0,40,20,30,0,40,0,0,0,0,0
