Time,Stitch's Great Escape!,"Monsters, Inc. Laugh Floor",Walt Disney World Railroad - Frontierland,Walt Disney's Enchanted Tiki Room,Sorcerers of the Magic Kingdom,The Barnstormer,Walt Disney World Railroad - Fantasyland,Casey Jr. Splash 'N' Soak Station,Cinderella Castle,Under the Sea - Journey of The Little Mermaid,Enchanted Tales with Belle,Seven Dwarfs Mine Train ,A Pirate's Adventure - Treasures of the Seven Seas,Allergy-Friendly Trick-Or-Treat Experience – Mickey's Not-So-Scary Halloween Party,Treat Locations for Mickey's Not-So-Scary Halloween Party,Pirate and Princess Adventures at Walt Disney World,Pirates at Walt Disney World Resort,Pirates at Walt Disney World,Horses - Disney Animals,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,Frontierland Shootin' Arcade,"""it's a small world""",Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Main Street Vehicles,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Swiss Family Treehouse,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tom Sawyer Island,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,"Walt Disney World Railroad - Main Street, U.S.A",Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents,Stitch's Great Escape! - Temporarily Closed
1/21/2018 2:00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 2:10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 2:20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 2:30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 2:40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 2:50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 3:00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 3:10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 3:20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 3:30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 3:40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 3:50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 4:00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 4:10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 4:20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 4:30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 4:40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 4:50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 5:00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 5:10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 5:20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 5:30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 5:40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 5:50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 6:00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 6:10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 6:20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 6:30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 6:40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 6:50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 7:00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 7:10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 7:20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 7:30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 7:40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 7:50,,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1/21/2018 8:00,,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1/21/2018 8:10,,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1/21/2018 8:20,,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1/21/2018 8:30,,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1/21/2018 8:40,,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1/21/2018 8:50,,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1/21/2018 9:00,,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1/21/2018 9:10,,0,0,0,0,5,0,0,0,10,15,30,0,0,0,0,0,0,0,10,10,10,0,5,0,10,10,0,5,0,5,45,0,15,0,0,15,0,0,0,10,0,0,0,0,0,0
1/21/2018 9:20,,0,0,0,0,5,0,0,0,10,20,30,0,0,0,0,0,0,0,10,20,20,0,30,0,10,50,0,5,0,10,70,0,15,0,0,25,0,0,0,20,0,0,0,0,0,0
1/21/2018 9:30,,0,0,0,0,5,0,0,0,10,30,45,0,0,0,0,0,0,0,20,30,20,0,25,0,10,20,0,5,0,10,50,0,35,0,0,25,0,10,0,20,0,0,0,0,0,0
1/21/2018 9:40,,0,0,0,0,5,0,0,0,10,20,90,0,0,0,0,0,0,0,20,35,25,0,35,0,10,40,0,5,0,10,45,10,40,0,0,25,0,25,0,20,0,0,0,0,0,0
1/21/2018 9:50,,0,0,0,0,20,0,0,0,10,20,90,0,0,0,0,0,0,0,20,50,40,5,25,0,10,60,0,5,0,10,65,30,60,0,0,35,0,30,0,30,0,0,0,0,0,0
1/21/2018 10:00,,0,0,0,0,20,0,0,0,10,30,90,0,0,0,0,0,0,0,20,30,30,5,25,0,10,35,0,5,0,10,60,20,55,0,0,25,0,35,0,30,0,0,0,0,0,0
1/21/2018 10:10,,10,0,0,0,20,0,0,0,10,30,90,0,0,0,0,0,0,0,40,30,45,5,30,0,10,25,0,5,0,10,65,25,70,0,0,20,0,35,0,30,0,0,0,0,0,0
1/21/2018 10:20,,20,0,0,0,25,0,0,0,10,40,120,0,0,0,0,0,0,0,40,20,40,5,20,0,10,30,0,5,0,10,75,40,70,0,0,30,5,50,0,30,0,0,0,0,0,0
1/21/2018 10:30,,20,0,0,0,25,0,0,0,10,40,120,0,0,0,0,0,0,0,40,30,40,5,20,0,10,35,0,10,0,10,65,30,75,0,0,35,5,35,0,30,0,0,0,0,0,0
1/21/2018 10:40,,20,0,0,0,25,0,0,0,15,50,120,0,0,0,0,0,0,0,40,30,45,10,45,0,15,35,0,10,0,10,55,25,75,0,0,30,15,35,0,30,0,0,0,0,0,0
1/21/2018 10:50,,20,0,0,0,35,0,0,0,20,50,95,0,0,0,0,0,0,0,40,40,35,10,15,0,20,45,0,10,0,10,60,50,70,0,0,35,20,35,0,30,0,0,0,0,0,0
1/21/2018 11:00,,20,0,0,0,35,0,0,0,20,40,100,0,0,0,0,0,0,0,40,40,50,10,15,0,20,60,0,10,0,10,55,50,70,0,0,35,20,45,0,30,0,0,0,0,0,0
1/21/2018 11:10,,20,0,0,0,40,0,0,0,20,30,90,0,0,0,0,0,0,0,40,65,45,10,50,0,25,70,0,15,0,10,60,60,85,0,0,40,30,35,0,40,0,0,0,0,0,0
1/21/2018 11:20,,20,0,0,0,40,0,0,0,25,40,100,0,0,0,0,0,0,0,40,50,40,10,30,0,25,65,0,20,0,10,60,0,80,0,0,50,30,35,0,40,0,0,0,0,0,0
1/21/2018 11:30,,20,0,0,0,40,0,0,0,25,30,100,0,0,0,0,0,0,0,70,55,45,10,35,0,25,75,0,20,0,10,75,0,85,0,0,45,30,35,0,40,0,0,0,0,0,0
1/21/2018 11:40,,20,0,0,0,40,0,0,0,30,30,100,0,0,0,0,0,0,0,70,60,55,10,25,0,30,75,0,20,0,15,75,0,85,0,0,55,30,35,0,40,0,0,0,0,0,0
1/21/2018 11:50,,20,0,0,0,30,0,0,0,30,40,150,0,0,0,0,0,0,0,70,75,65,10,50,0,30,80,0,25,0,10,75,0,80,0,0,60,30,40,0,30,0,0,0,0,0,0
1/21/2018 12:00,,20,0,0,0,30,0,0,0,30,30,110,0,0,0,0,0,0,0,70,75,60,20,35,0,35,90,0,30,0,15,75,0,80,0,0,0,35,50,0,30,0,0,0,0,0,0
1/21/2018 12:10,,20,0,0,0,25,0,0,0,30,30,130,0,0,0,0,0,0,0,70,70,60,20,40,0,35,95,0,25,0,15,85,0,75,0,0,0,35,55,0,40,0,0,0,0,0,0
1/21/2018 12:20,,20,0,0,0,35,0,0,0,40,50,110,0,0,0,0,0,0,0,100,55,60,20,40,0,35,95,0,25,0,15,80,0,85,0,0,75,40,45,0,40,0,0,0,0,0,0
1/21/2018 12:30,,20,0,0,0,40,0,0,0,30,40,90,0,0,0,0,0,0,0,30,50,65,20,45,0,30,75,0,20,0,15,65,0,75,0,0,75,40,45,0,30,0,0,0,0,0,0
1/21/2018 12:40,,20,0,0,0,40,0,0,0,30,40,100,0,0,0,0,0,0,0,30,55,65,20,40,0,30,60,0,20,0,15,65,50,75,0,0,75,40,45,0,30,0,0,0,0,0,0
1/21/2018 12:50,,20,0,0,0,40,0,0,0,35,40,100,0,0,0,0,0,0,0,30,60,30,20,50,0,30,40,0,15,0,20,75,40,85,0,0,60,45,40,0,30,0,0,0,0,0,0
1/21/2018 13:00,,20,0,0,0,40,0,0,0,35,40,110,0,0,0,0,0,0,0,30,70,35,20,45,0,35,40,0,15,0,15,60,20,80,0,0,50,30,25,0,40,0,0,0,0,0,0
1/21/2018 13:10,,20,0,0,0,35,0,0,0,35,40,70,0,0,0,0,0,0,0,30,70,55,20,25,0,30,30,0,15,0,15,60,50,75,0,0,55,25,45,0,40,0,0,0,0,0,0
1/21/2018 13:20,,20,0,0,0,35,0,0,0,30,30,180,0,0,0,0,0,0,0,30,70,55,15,25,0,30,30,0,25,0,15,60,60,75,0,0,50,20,45,0,50,0,0,0,0,0,0
1/21/2018 13:30,,10,0,0,0,30,0,0,0,30,20,180,0,0,0,0,0,0,0,30,70,40,15,25,0,30,45,0,25,0,15,70,70,85,0,0,35,25,55,0,50,0,0,0,0,0,0
1/21/2018 13:40,,10,0,0,0,35,0,0,0,25,20,120,0,0,0,0,0,0,0,30,70,40,15,25,0,30,55,0,25,0,15,75,65,105,0,0,40,35,60,0,50,0,0,0,0,0,0
1/21/2018 13:50,,10,0,0,0,35,0,0,0,30,30,90,0,0,0,0,0,0,0,50,50,25,15,30,0,30,50,0,25,0,20,75,40,115,0,0,40,30,40,0,50,0,0,0,0,0,0
1/21/2018 14:00,,10,0,0,0,35,0,0,0,25,40,150,0,0,0,0,0,0,0,50,50,35,15,30,0,25,45,0,25,0,15,75,45,115,0,0,45,30,40,0,50,0,0,0,0,0,0
1/21/2018 14:10,,10,0,0,0,25,0,0,0,25,40,120,0,0,0,0,0,0,0,50,40,40,15,45,0,25,45,0,15,0,20,65,50,105,0,0,45,30,30,0,30,0,0,0,0,0,0
1/21/2018 14:20,,10,0,0,0,35,0,0,0,60,40,120,0,0,0,0,0,0,0,50,35,45,15,45,0,25,40,0,15,0,15,70,50,110,0,0,50,30,25,0,30,0,0,0,0,0,0
1/21/2018 14:30,,10,0,0,0,40,0,0,0,60,30,120,0,0,0,0,0,0,0,50,40,50,15,50,0,25,50,0,15,0,10,75,50,105,0,0,40,30,40,0,30,0,0,0,0,0,0
1/21/2018 14:40,,10,0,0,0,40,0,0,0,60,40,120,0,0,0,0,0,0,0,30,40,45,15,55,0,25,50,0,15,0,10,70,50,105,0,0,40,25,40,0,45,0,0,0,0,0,0
1/21/2018 14:50,,10,0,0,0,35,0,0,0,50,40,120,0,0,0,0,0,0,0,30,40,40,15,55,0,25,45,0,15,0,10,60,45,115,0,0,35,20,40,0,40,0,0,0,0,0,0
1/21/2018 15:00,,10,0,0,0,40,0,0,0,55,65,120,0,0,0,0,0,0,0,30,40,35,15,55,0,30,50,0,15,0,10,60,40,105,0,0,30,20,40,0,40,0,0,0,0,0,0
1/21/2018 15:10,,10,0,0,0,30,0,0,0,55,50,80,0,0,0,0,0,0,0,30,35,40,15,60,0,30,45,0,10,0,10,70,45,95,0,0,45,15,20,0,40,0,0,0,0,0,0
1/21/2018 15:20,,10,0,0,0,25,0,0,0,30,40,100,0,0,0,0,0,0,0,30,40,35,15,35,0,30,40,0,15,0,10,65,40,80,0,0,35,15,30,0,40,0,0,0,0,0,0
1/21/2018 15:30,,10,0,0,0,30,0,0,0,20,20,90,0,0,0,0,0,0,0,30,50,35,15,25,0,30,45,0,15,0,15,60,40,80,0,0,40,15,30,0,30,0,0,0,0,0,0
1/21/2018 15:40,,10,0,0,0,35,0,0,0,10,30,70,0,0,0,0,0,0,0,30,50,50,15,25,0,25,50,0,10,0,15,85,40,75,0,0,55,20,35,0,30,0,0,0,0,0,0
1/21/2018 15:50,,10,0,0,0,35,0,0,0,10,30,70,0,0,0,0,0,0,0,30,55,55,15,20,0,20,60,0,15,0,15,90,65,80,0,0,60,25,30,0,40,0,0,0,0,0,0
1/21/2018 16:00,,10,0,0,0,35,0,0,0,15,30,60,0,0,0,0,0,0,0,30,55,50,15,20,0,20,60,0,15,0,15,80,65,90,0,0,50,25,40,0,40,0,0,0,0,0,0
1/21/2018 16:10,,30,0,0,0,30,0,0,0,20,30,120,0,0,0,0,0,0,0,30,55,45,20,20,0,20,45,0,15,0,10,80,55,85,0,0,45,25,30,0,40,0,0,0,0,0,0
1/21/2018 16:20,,10,0,0,0,30,0,0,0,25,50,120,0,0,0,0,0,0,0,30,45,30,20,30,0,20,45,0,15,0,10,65,40,75,0,0,45,30,40,0,40,0,0,0,0,0,0
1/21/2018 16:30,,10,0,0,0,30,0,0,0,30,50,120,0,0,0,0,0,0,0,30,40,30,20,30,0,20,40,0,15,0,10,65,35,80,0,0,55,30,30,0,60,0,0,0,0,0,0
1/21/2018 16:40,,10,0,0,0,30,0,0,0,30,50,140,0,0,0,0,0,0,0,30,40,45,20,35,0,25,40,0,15,0,10,65,40,80,0,0,50,35,30,0,40,0,0,0,0,0,0
1/21/2018 16:50,,10,0,0,0,35,0,0,0,30,50,140,0,0,0,0,0,0,0,30,40,50,20,35,0,25,40,0,15,0,15,65,55,70,0,0,50,35,30,0,20,0,0,0,0,0,0
1/21/2018 17:00,,10,0,0,0,30,0,0,0,30,60,140,0,0,0,0,0,0,0,40,55,40,20,35,0,25,40,0,15,0,10,70,45,70,0,0,40,35,30,0,20,0,0,0,0,0,0
1/21/2018 17:10,,10,0,0,0,35,0,0,0,35,50,140,0,0,0,0,0,0,0,40,50,40,20,35,0,30,55,0,15,0,15,80,45,70,0,0,35,25,30,0,40,0,0,0,0,0,0
1/21/2018 17:20,,10,0,0,0,35,0,0,0,35,20,140,0,0,0,0,0,0,0,30,50,45,20,65,0,30,50,0,15,0,10,75,45,85,0,0,35,25,30,0,30,0,0,0,0,0,0
1/21/2018 17:30,,10,0,0,0,35,0,0,0,30,20,140,0,0,0,0,0,0,0,30,45,45,20,55,0,30,40,0,15,0,15,75,45,70,0,0,30,20,30,0,30,0,0,0,0,0,0
1/21/2018 17:40,,10,0,0,0,30,0,0,0,25,20,140,0,0,0,0,0,0,0,30,45,50,20,55,0,25,45,0,15,0,10,90,40,75,0,0,30,20,30,0,30,0,0,0,0,0,0
1/21/2018 17:50,,10,0,0,0,35,0,0,0,25,40,90,0,0,0,0,0,0,0,30,50,60,20,35,0,25,55,0,15,0,10,80,40,75,0,0,40,20,30,0,30,0,0,0,0,0,0
1/21/2018 18:00,,10,0,0,0,40,0,0,0,20,30,90,0,0,0,0,0,0,0,40,50,50,20,50,0,25,60,0,10,0,10,80,35,70,0,0,40,20,25,0,65,0,0,0,0,0,0
1/21/2018 18:10,,10,0,0,0,45,0,0,0,15,40,90,0,0,0,0,0,0,0,40,40,40,20,20,0,20,35,0,10,0,10,70,45,70,0,0,35,20,30,0,40,0,0,0,0,0,0
1/21/2018 18:20,,10,0,0,0,35,0,0,0,15,40,90,0,0,0,0,0,0,0,40,35,30,20,15,0,15,25,0,10,0,10,65,50,70,0,0,35,20,40,0,40,0,0,0,0,0,0
1/21/2018 18:30,,10,0,0,0,25,0,0,0,20,40,70,0,0,0,0,0,0,0,40,40,35,20,15,0,15,30,0,10,0,10,70,45,70,0,0,25,25,40,0,40,0,0,0,0,0,0
1/21/2018 18:40,,10,0,0,0,30,0,0,0,20,30,70,0,0,0,0,0,0,0,40,50,40,20,20,0,15,40,0,10,0,10,75,35,75,0,0,30,25,25,0,60,0,0,0,0,0,0
1/21/2018 18:50,,10,0,0,0,30,0,0,0,20,30,70,0,0,0,0,0,0,0,40,35,45,20,20,0,15,25,0,10,0,10,65,35,70,0,0,30,25,25,0,60,0,0,0,0,0,0
1/21/2018 19:00,,10,0,0,0,25,0,0,0,20,30,70,0,0,0,0,0,0,0,40,35,45,20,25,0,15,25,0,10,0,10,60,35,70,0,0,20,20,25,0,60,0,0,0,0,0,0
1/21/2018 19:10,,10,0,0,0,20,0,0,0,20,20,70,0,0,0,0,0,0,0,40,30,40,20,25,0,15,25,0,10,0,10,55,25,75,0,0,15,15,25,0,40,0,0,0,0,0,0
1/21/2018 19:20,,10,0,0,0,15,0,0,0,10,20,70,0,0,0,0,0,0,0,40,30,45,20,25,0,15,20,0,10,0,10,60,25,75,0,0,10,15,25,0,20,0,0,0,0,0,0
1/21/2018 19:30,,10,0,0,0,10,0,0,0,10,20,70,0,0,0,0,0,0,0,40,25,35,20,25,0,15,15,0,5,0,10,60,20,75,0,0,10,10,25,0,30,0,0,0,0,0,0
1/21/2018 19:50,,10,0,0,0,10,0,0,0,10,20,55,0,0,0,0,0,0,0,40,15,20,20,10,0,10,10,0,5,0,10,40,10,75,0,0,10,10,0,0,30,0,0,0,0,0,0
1/21/2018 20:00,,10,0,0,0,5,0,0,0,10,20,55,0,0,0,0,0,0,0,40,15,5,20,10,0,10,10,0,5,0,10,45,10,65,0,0,10,10,0,0,30,0,0,0,0,0,0
1/21/2018 20:10,,0,0,0,0,5,0,0,0,10,0,30,0,0,0,0,0,0,0,40,10,5,20,10,0,10,5,0,5,0,15,45,5,60,0,0,15,10,0,0,30,0,0,0,0,0,0
1/21/2018 20:20,,0,0,0,0,5,0,0,0,10,0,55,0,0,0,0,0,0,0,20,10,10,0,10,0,10,5,0,5,0,15,50,10,70,0,0,15,10,15,0,30,0,0,0,0,0,0
1/21/2018 20:30,,0,0,0,0,5,0,0,0,10,0,90,0,0,0,0,0,0,0,30,15,35,0,10,0,10,10,0,5,0,10,45,15,60,0,0,15,10,0,0,30,0,0,0,0,0,0
1/21/2018 20:40,,0,0,0,0,10,0,0,0,10,0,90,0,0,0,0,0,0,0,25,15,15,0,10,0,10,15,0,5,0,10,45,15,60,0,0,15,5,0,0,30,0,0,0,0,0,0
1/21/2018 20:50,,0,0,0,0,5,0,0,0,10,0,90,0,0,0,0,0,0,0,25,15,10,0,10,0,10,10,0,5,0,10,35,10,45,0,0,15,5,0,0,30,0,0,0,0,0,0
1/21/2018 21:00,,0,0,0,0,5,0,0,0,5,0,90,0,0,0,0,0,0,0,25,10,5,0,10,0,10,5,0,5,0,10,25,10,30,0,0,15,5,10,0,30,0,0,0,0,0,0
1/21/2018 21:10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 21:20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 21:30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 21:40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 21:50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 22:00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 22:10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 22:20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 22:30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 22:40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 22:50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 23:10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/2018 23:20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
